Title: "PRR.csv"
26901,PST,'RESERVOIR STORAGE (af)'
19871231,0000,112496
19880101,0000,112496
19880102,0000,112935
19880103,0000,112935
19880104,0000,113880
19880105,0000,114364
19880106,0000,115247
19880107,0000,116221
19880108,0000,117198
19880109,0000,118178
19880110,0000,119206
19880111,0000,120192
19880112,0000,121182
19880113,0000,122107
19880114,0000,123102
19880115,0000,124078
19880116,0000,124898
19880117,0000,125217
19880118,0000,125195
19880119,0000,125149
19880120,0000,125149
19880121,0000,125149
19880122,0000,125149
19880123,0000,125217
19880124,0000,125126
19880125,0000,124966
19880126,0000,124875
19880127,0000,124807
19880128,0000,124715
19880129,0000,124624
19880130,0000,124579
19880131,0000,124556
19880201,0000,124510
19880202,0000,124601
19880203,0000,124601
19880204,0000,124601
19880205,0000,124579
19880206,0000,124579
19880207,0000,124556
19880208,0000,124510
19880209,0000,124510
19880210,0000,124487
19880211,0000,124442
19880212,0000,124396
19880213,0000,124396
19880214,0000,124351
19880215,0000,124305
19880216,0000,124305
19880217,0000,124192
19880218,0000,124124
19880219,0000,124078
19880220,0000,124078
19880221,0000,124078
19880222,0000,124078
19880223,0000,124078
19880224,0000,124033
19880225,0000,124033
19880226,0000,123964
19880227,0000,123737
19880228,0000,123601
19880229,0000,123601
19880301,0000,123510
19880302,0000,123442
19880303,0000,123215
19880304,0000,123329
19880305,0000,123057
19880306,0000,122762
19880307,0000,122604
19880308,0000,122604
19880309,0000,122559
19880310,0000,122513
19880311,0000,122513
19880312,0000,122468
19880313,0000,122468
19880314,0000,122468
19880315,0000,122468
19880316,0000,122468
19880317,0000,122468
19880318,0000,122468
19880319,0000,122446
19880320,0000,122423
19880321,0000,122468
19880322,0000,122468
19880323,0000,122491
19880324,0000,122536
19880325,0000,122559
19880326,0000,122559
19880327,0000,122604
19880328,0000,122581
19880329,0000,122559
19880330,0000,122559
19880331,0000,122536
19880401,0000,122536
19880402,0000,122672
19880403,0000,122536
19880404,0000,122627
19880405,0000,122604
19880406,0000,122627
19880407,0000,122627
19880408,0000,122627
19880409,0000,122581
19880410,0000,122513
19880411,0000,122513
19880412,0000,122491
19880413,0000,122423
19880414,0000,122378
19880415,0000,122423
19880416,0000,122355
19880417,0000,122355
19880418,0000,122333
19880419,0000,122400
19880420,0000,122581
19880421,0000,122649
19880422,0000,122649
19880423,0000,122740
19880424,0000,122740
19880425,0000,122785
19880426,0000,122830
19880427,0000,122876
19880428,0000,122808
19880429,0000,122785
19880430,0000,122785
19880501,0000,122672
19880502,0000,122649
19880503,0000,122649
19880504,0000,122649
19880505,0000,122581
19880506,0000,122604
19880507,0000,122604
19880508,0000,122604
19880509,0000,122604
19880510,0000,122649
19880511,0000,122649
19880512,0000,122649
19880513,0000,122627
19880514,0000,122581
19880515,0000,122559
19880516,0000,122423
19880517,0000,122400
19880518,0000,122513
19880519,0000,122604
19880520,0000,122853
19880521,0000,122921
19880522,0000,122921
19880523,0000,122853
19880524,0000,122581
19880525,0000,122581
19880526,0000,122762
19880527,0000,122740
19880528,0000,122468
19880529,0000,122581
19880530,0000,122627
19880531,0000,122740
19880601,0000,123306
19880602,0000,123329
19880603,0000,123329
19880604,0000,123329
19880605,0000,123193
19880606,0000,123102
19880607,0000,123057
19880608,0000,123034
19880609,0000,123011
19880610,0000,122989
19880611,0000,122944
19880612,0000,122898
19880613,0000,122876
19880614,0000,122853
19880615,0000,122830
19880616,0000,122921
19880617,0000,122853
19880618,0000,122853
19880619,0000,122853
19880620,0000,122740
19880621,0000,122717
19880622,0000,122717
19880623,0000,122672
19880624,0000,122672
19880625,0000,122672
19880626,0000,122604
19880627,0000,122581
19880628,0000,122513
19880629,0000,122491
19880630,0000,122446
19880701,0000,122378
19880702,0000,122355
19880703,0000,122310
19880704,0000,122310
19880705,0000,122197
19880706,0000,122152
19880707,0000,122152
19880708,0000,122355
19880709,0000,122423
19880710,0000,122378
19880711,0000,122378
19880712,0000,122355
19880713,0000,122333
19880714,0000,122265
19880715,0000,122242
19880716,0000,122242
19880717,0000,122197
19880718,0000,122084
19880719,0000,122061
19880720,0000,122061
19880721,0000,122039
19880722,0000,122039
19880723,0000,121971
19880724,0000,121903
19880725,0000,121926
19880726,0000,121745
19880727,0000,121813
19880728,0000,121813
19880729,0000,121407
19880730,0000,120642
19880731,0000,119744
19880801,0000,118848
19880802,0000,118736
19880803,0000,118669
19880804,0000,118625
19880805,0000,118379
19880806,0000,117398
19880807,0000,117331
19880808,0000,117331
19880809,0000,116421
19880810,0000,116243
19880811,0000,115889
19880812,0000,115159
19880813,0000,114298
19880814,0000,113374
19880815,0000,113110
19880816,0000,112365
19880817,0000,112935
19880818,0000,112891
19880819,0000,112869
19880820,0000,112847
19880821,0000,112803
19880822,0000,112737
19880823,0000,112693
19880824,0000,112628
19880825,0000,112606
19880826,0000,112584
19880827,0000,112540
19880828,0000,112540
19880829,0000,112496
19880830,0000,112584
19880831,0000,112584
19880901,0000,112540
19880902,0000,112343
19880903,0000,112014
19880904,0000,111686
19880905,0000,111402
19880906,0000,111228
19880907,0000,111162
19880908,0000,111075
19880909,0000,110835
19880910,0000,109921
19880911,0000,109010
19880912,0000,108533
19880913,0000,108490
19880914,0000,108447
19880915,0000,108403
19880916,0000,108252
19880917,0000,107453
19880918,0000,107388
19880919,0000,106310
19880920,0000,106332
19880921,0000,106289
19880922,0000,106289
19880923,0000,106375
19880924,0000,106332
19880925,0000,106289
19880926,0000,106289
19880927,0000,106289
19880928,0000,106246
19880929,0000,106225
19880930,0000,106353
19881001,0000,106375
19881002,0000,106353
19881003,0000,106353
19881004,0000,106289
19881005,0000,106203
19881006,0000,106182
19881007,0000,106203
19881008,0000,106203
19881009,0000,106203
19881010,0000,106203
19881011,0000,106289
19881012,0000,105989
19881013,0000,105026
19881014,0000,105946
19881015,0000,106032
19881016,0000,106032
19881017,0000,106032
19881018,0000,105946
19881019,0000,105839
19881020,0000,105860
19881021,0000,105839
19881022,0000,105775
19881023,0000,105732
19881024,0000,105710
19881025,0000,105689
19881026,0000,105625
19881027,0000,105603
19881028,0000,105560
19881029,0000,105560
19881030,0000,105603
19881031,0000,105625
19881101,0000,105496
19881102,0000,105475
19881103,0000,105475
19881104,0000,105539
19881105,0000,105603
19881106,0000,105496
19881107,0000,105432
19881108,0000,105347
19881109,0000,105389
19881110,0000,105240
19881111,0000,105347
19881112,0000,105261
19881113,0000,105218
19881114,0000,105197
19881115,0000,105175
19881116,0000,105282
19881117,0000,105197
19881118,0000,105154
19881119,0000,105133
19881120,0000,105154
19881121,0000,105175
19881122,0000,105175
19881123,0000,105154
19881124,0000,105026
19881125,0000,105133
19881126,0000,105175
19881127,0000,105175
19881128,0000,105154
19881129,0000,105175
19881130,0000,105175
19881201,0000,105069
19881202,0000,104962
19881203,0000,104983
19881204,0000,104898
19881205,0000,104876
19881206,0000,104855
19881207,0000,104834
19881208,0000,104834
19881209,0000,104748
19881210,0000,104620
19881211,0000,104577
19881212,0000,104684
19881213,0000,104663
19881214,0000,104577
19881215,0000,104705
19881216,0000,104791
19881217,0000,105069
19881218,0000,105197
19881219,0000,105218
19881220,0000,105796
19881221,0000,106418
19881222,0000,107000
19881223,0000,107626
19881224,0000,108663
19881225,0000,109639
19881226,0000,110530
19881227,0000,111512
19881228,0000,112452
19881229,0000,112847
19881230,0000,112847
19881231,0000,115734
19890101,0000,117109
19890102,0000,118067
19890103,0000,118602
19890104,0000,119699
19890105,0000,120260
19890106,0000,120822
19890107,0000,121385
19890108,0000,122061
19890109,0000,122740
19890110,0000,123147
19890111,0000,123374
19890112,0000,123374
19890113,0000,123374
19890114,0000,123261
19890115,0000,123215
19890116,0000,123238
19890117,0000,123170
19890118,0000,123193
19890119,0000,123147
19890120,0000,123170
19890121,0000,123170
19890122,0000,123170
19890123,0000,123125
19890124,0000,123170
19890125,0000,123147
19890126,0000,123170
19890127,0000,123170
19890128,0000,123170
19890129,0000,123238
19890130,0000,123261
19890131,0000,123261
19890201,0000,123261
19890202,0000,123261
19890203,0000,123261
19890204,0000,123261
19890205,0000,123261
19890206,0000,123238
19890207,0000,123238
19890208,0000,123238
19890209,0000,123079
19890210,0000,123125
19890211,0000,123147
19890212,0000,123125
19890213,0000,123057
19890214,0000,123057
19890215,0000,122808
19890216,0000,122627
19890217,0000,122604
19890218,0000,122604
19890219,0000,122604
19890220,0000,122604
19890221,0000,122604
19890222,0000,122672
19890223,0000,122694
19890224,0000,122694
19890225,0000,122694
19890226,0000,122672
19890227,0000,122581
19890228,0000,122491
19890301,0000,122513
19890302,0000,122513
19890303,0000,122627
19890304,0000,122468
19890305,0000,122423
19890306,0000,122536
19890307,0000,122491
19890308,0000,122513
19890309,0000,122423
19890310,0000,122378
19890311,0000,122400
19890312,0000,122400
19890313,0000,122378
19890314,0000,122400
19890315,0000,122174
19890316,0000,121723
19890317,0000,121385
19890318,0000,121024
19890319,0000,120642
19890320,0000,120372
19890321,0000,119856
19890322,0000,119452
19890323,0000,119049
19890324,0000,118759
19890325,0000,118558
19890326,0000,118446
19890327,0000,118200
19890328,0000,117955
19890329,0000,117665
19890330,0000,117420
19890331,0000,117220
19890401,0000,116953
19890402,0000,116665
19890403,0000,116443
19890404,0000,116443
19890405,0000,114585
19890406,0000,113154
19890407,0000,111381
19890408,0000,110182
19890409,0000,109010
19890410,0000,107755
19890411,0000,106740
19890412,0000,105560
19890413,0000,104215
19890414,0000,103215
19890415,0000,102196
19890416,0000,100760
19890417,0000,99602
19890418,0000,98492
19890419,0000,97323
19890420,0000,96719
19890421,0000,96304
19890422,0000,96138
19890423,0000,96117
19890424,0000,96076
19890425,0000,96055
19890426,0000,96076
19890427,0000,96076
19890428,0000,96013
19890429,0000,96034
19890430,0000,96117
19890501,0000,95868
19890502,0000,95661
19890503,0000,95640
19890504,0000,95661
19890505,0000,95744
19890506,0000,95723
19890507,0000,95703
19890508,0000,95682
19890509,0000,95578
19890510,0000,95496
19890511,0000,95413
19890512,0000,95392
19890513,0000,95351
19890514,0000,95413
19890515,0000,95392
19890516,0000,95578
19890517,0000,95558
19890518,0000,95620
19890519,0000,96553
19890520,0000,97469
19890521,0000,98074
19890522,0000,98366
19890523,0000,98324
19890524,0000,98136
19890525,0000,97677
19890526,0000,97635
19890527,0000,97615
19890528,0000,97573
19890529,0000,97364
19890530,0000,97323
19890531,0000,97281
19890601,0000,97239
19890602,0000,97219
19890603,0000,97219
19890604,0000,97156
19890605,0000,97114
19890606,0000,97135
19890607,0000,97094
19890608,0000,97156
19890609,0000,97135
19890610,0000,97094
19890611,0000,97052
19890612,0000,97010
19890613,0000,96990
19890614,0000,96990
19890615,0000,96948
19890616,0000,96906
19890617,0000,97010
19890618,0000,96990
19890619,0000,96698
19890620,0000,96345
19890621,0000,96034
19890622,0000,96221
19890623,0000,96138
19890624,0000,96325
19890625,0000,96304
19890626,0000,96262
19890627,0000,96221
19890628,0000,96221
19890629,0000,96179
19890630,0000,96138
19890701,0000,96117
19890702,0000,96076
19890703,0000,95993
19890704,0000,96013
19890705,0000,95930
19890706,0000,95868
19890707,0000,95930
19890708,0000,95930
19890709,0000,95889
19890710,0000,95889
19890711,0000,95889
19890712,0000,95889
19890713,0000,95889
19890714,0000,95765
19890715,0000,95744
19890716,0000,95744
19890717,0000,95744
19890718,0000,95661
19890719,0000,95599
19890720,0000,95537
19890721,0000,95268
19890722,0000,94133
19890723,0000,93024
19890724,0000,92430
19890725,0000,92368
19890726,0000,92307
19890727,0000,92266
19890728,0000,92000
19890729,0000,90920
19890730,0000,89825
19890731,0000,89279
19890801,0000,89259
19890802,0000,89178
19890803,0000,89117
19890804,0000,89077
19890805,0000,89016
19890806,0000,88976
19890807,0000,88915
19890808,0000,88875
19890809,0000,89036
19890810,0000,89016
19890811,0000,88976
19890812,0000,88956
19890813,0000,88915
19890814,0000,88915
19890815,0000,88895
19890816,0000,88875
19890817,0000,88996
19890818,0000,88976
19890819,0000,88915
19890820,0000,88855
19890821,0000,88835
19890822,0000,88794
19890823,0000,88754
19890824,0000,88694
19890825,0000,88613
19890826,0000,88553
19890827,0000,88593
19890828,0000,88553
19890829,0000,88472
19890830,0000,88472
19890831,0000,88412
19890901,0000,88351
19890902,0000,88291
19890903,0000,88231
19890904,0000,88170
19890905,0000,88150
19890906,0000,88170
19890907,0000,88573
19890908,0000,88835
19890909,0000,89643
19890910,0000,90494
19890911,0000,91063
19890912,0000,91633
19890913,0000,92368
19890914,0000,92962
19890915,0000,93578
19890916,0000,94422
19890917,0000,95289
19890918,0000,95972
19890919,0000,96678
19890920,0000,97385
19890921,0000,97990
19890922,0000,98617
19890923,0000,99497
19890924,0000,100317
19890925,0000,100949
19890926,0000,101540
19890927,0000,102154
19890928,0000,102747
19890929,0000,103342
19890930,0000,104172
19891001,0000,105047
19891002,0000,105903
19891003,0000,106697
19891004,0000,107043
19891005,0000,107000
19891006,0000,106957
19891007,0000,106914
19891008,0000,106850
19891009,0000,106804
19891010,0000,106761
19891011,0000,106761
19891012,0000,106871
19891013,0000,106914
19891014,0000,107022
19891015,0000,107022
19891016,0000,107022
19891017,0000,106979
19891018,0000,107022
19891019,0000,106979
19891020,0000,106850
19891021,0000,106375
19891022,0000,105967
19891023,0000,105646
19891024,0000,105496
19891025,0000,105475
19891026,0000,105453
19891027,0000,105411
19891028,0000,105389
19891029,0000,105261
19891030,0000,104919
19891031,0000,105368
19891101,0000,106289
19891102,0000,107087
19891103,0000,108014
19891104,0000,108858
19891105,0000,109704
19891106,0000,110770
19891107,0000,111665
19891108,0000,112671
19891109,0000,113550
19891110,0000,114474
19891111,0000,115357
19891112,0000,116221
19891113,0000,117109
19891114,0000,118022
19891115,0000,118334
19891116,0000,117955
19891117,0000,117487
19891118,0000,117688
19891119,0000,118000
19891120,0000,118290
19891121,0000,118446
19891122,0000,118669
19891123,0000,118893
19891124,0000,119161
19891125,0000,119407
19891126,0000,119699
19891127,0000,119699
19891128,0000,119923
19891129,0000,119923
19891130,0000,120215
19891201,0000,119699
19891202,0000,119699
19891203,0000,119766
19891204,0000,119363
19891205,0000,119273
19891206,0000,118893
19891207,0000,118647
19891208,0000,118312
19891209,0000,117910
19891210,0000,117532
19891211,0000,117109
19891212,0000,116687
19891213,0000,116398
19891214,0000,115866
19891215,0000,115579
19891216,0000,115114
19891217,0000,114717
19891218,0000,114320
19891219,0000,113924
19891220,0000,113528
19891221,0000,113154
19891222,0000,112869
19891223,0000,112584
19891224,0000,112277
19891225,0000,111971
19891226,0000,111665
19891227,0000,111446
19891228,0000,111053
19891229,0000,110704
19891230,0000,110334
19891231,0000,110247
19900101,0000,110030
19900102,0000,109921
19900103,0000,109791
19900104,0000,109574
19900105,0000,109422
19900106,0000,109270
19900107,0000,109096
19900108,0000,108966
19900109,0000,108901
19900110,0000,108750
19900111,0000,108598
19900112,0000,108360
19900113,0000,108252
19900114,0000,108187
19900115,0000,108101
19900116,0000,108014
19900117,0000,107971
19900118,0000,107841
19900119,0000,107690
19900120,0000,107518
19900121,0000,107410
19900122,0000,107302
19900123,0000,107173
19900124,0000,107022
19900125,0000,106893
19900126,0000,106654
19900127,0000,106482
19900128,0000,106332
19900129,0000,106225
19900130,0000,106203
19900131,0000,106182
19900201,0000,106139
19900202,0000,106439
19900203,0000,107367
19900204,0000,107431
19900205,0000,108014
19900206,0000,109053
19900207,0000,110052
19900208,0000,111141
19900209,0000,112168
19900210,0000,113286
19900211,0000,114298
19900212,0000,115335
19900213,0000,116310
19900214,0000,117287
19900215,0000,118290
19900216,0000,119340
19900217,0000,120574
19900218,0000,121678
19900219,0000,122740
19900220,0000,123783
19900221,0000,124852
19900222,0000,125949
19900223,0000,126040
19900224,0000,126040
19900225,0000,126086
19900226,0000,126132
19900227,0000,126132
19900228,0000,126155
19900301,0000,126132
19900302,0000,126155
19900303,0000,126246
19900304,0000,126246
19900305,0000,126177
19900306,0000,126223
19900307,0000,126223
19900308,0000,126269
19900309,0000,126177
19900310,0000,126292
19900311,0000,126246
19900312,0000,126246
19900313,0000,126269
19900314,0000,126338
19900315,0000,126406
19900316,0000,126429
19900317,0000,126452
19900318,0000,126475
19900319,0000,126475
19900320,0000,126475
19900321,0000,126452
19900322,0000,125994
19900323,0000,125560
19900324,0000,125560
19900325,0000,125560
19900326,0000,125606
19900327,0000,125560
19900328,0000,125697
19900329,0000,125743
19900330,0000,125766
19900331,0000,125811
19900401,0000,125811
19900402,0000,125811
19900403,0000,125903
19900404,0000,125857
19900405,0000,125857
19900406,0000,125789
19900407,0000,125789
19900408,0000,125811
19900409,0000,125811
19900410,0000,125789
19900411,0000,125789
19900412,0000,125834
19900413,0000,125789
19900414,0000,125857
19900415,0000,125857
19900416,0000,125789
19900417,0000,125789
19900418,0000,125789
19900419,0000,125880
19900420,0000,125857
19900421,0000,125903
19900422,0000,125834
19900423,0000,125743
19900424,0000,125766
19900425,0000,125743
19900426,0000,125720
19900427,0000,125743
19900428,0000,125697
19900429,0000,125583
19900430,0000,125492
19900501,0000,125560
19900502,0000,125651
19900503,0000,125629
19900504,0000,125446
19900505,0000,125263
19900506,0000,125195
19900507,0000,125126
19900508,0000,125035
19900509,0000,124944
19900510,0000,124875
19900511,0000,124784
19900512,0000,124784
19900513,0000,124715
19900514,0000,124693
19900515,0000,124624
19900516,0000,124624
19900517,0000,123488
19900518,0000,122717
19900519,0000,122446
19900520,0000,122400
19900521,0000,121881
19900522,0000,121024
19900523,0000,119811
19900524,0000,119721
19900525,0000,119721
19900526,0000,119699
19900527,0000,119654
19900528,0000,119744
19900529,0000,119721
19900530,0000,119721
19900531,0000,119721
19900601,0000,119744
19900602,0000,119811
19900603,0000,119811
19900604,0000,119811
19900605,0000,119721
19900606,0000,119721
19900607,0000,119721
19900608,0000,119811
19900609,0000,119968
19900610,0000,119968
19900611,0000,119990
19900612,0000,121204
19900613,0000,121926
19900614,0000,122785
19900615,0000,123715
19900616,0000,124533
19900617,0000,125469
19900618,0000,125903
19900619,0000,125857
19900620,0000,125926
19900621,0000,125857
19900622,0000,125880
19900623,0000,125857
19900624,0000,125811
19900625,0000,125743
19900626,0000,125697
19900627,0000,125629
19900628,0000,125583
19900629,0000,125514
19900630,0000,125469
19900701,0000,125423
19900702,0000,125377
19900703,0000,125309
19900704,0000,125263
19900705,0000,125217
19900706,0000,125149
19900707,0000,125103
19900708,0000,125058
19900709,0000,124989
19900710,0000,124966
19900711,0000,124944
19900712,0000,124875
19900713,0000,124921
19900714,0000,124852
19900715,0000,124921
19900716,0000,124898
19900717,0000,124852
19900718,0000,124829
19900719,0000,124784
19900720,0000,124670
19900721,0000,124533
19900722,0000,124487
19900723,0000,124442
19900724,0000,124374
19900725,0000,124351
19900726,0000,124305
19900727,0000,124237
19900728,0000,124192
19900729,0000,124124
19900730,0000,124055
19900731,0000,123987
19900801,0000,123964
19900802,0000,123919
19900803,0000,123851
19900804,0000,123783
19900805,0000,123737
19900806,0000,123692
19900807,0000,123624
19900808,0000,123601
19900809,0000,123578
19900810,0000,123510
19900811,0000,123669
19900812,0000,123601
19900813,0000,123510
19900814,0000,123374
19900815,0000,123125
19900816,0000,123034
19900817,0000,122717
19900818,0000,121858
19900819,0000,121069
19900820,0000,120529
19900821,0000,120327
19900822,0000,120125
19900823,0000,119990
19900824,0000,119654
19900825,0000,118826
19900826,0000,117977
19900827,0000,117354
19900828,0000,117242
19900829,0000,117109
19900830,0000,116976
19900831,0000,116953
19900901,0000,116753
19900902,0000,116642
19900903,0000,116509
19900904,0000,115977
19900905,0000,115424
19900906,0000,114916
19900907,0000,114386
19900908,0000,114342
19900909,0000,113946
19900910,0000,113528
19900911,0000,113066
19900912,0000,112825
19900913,0000,112759
19900914,0000,112671
19900915,0000,112606
19900916,0000,112540
19900917,0000,112518
19900918,0000,112408
19900919,0000,112299
19900920,0000,112233
19900921,0000,112168
19900922,0000,112102
19900923,0000,112036
19900924,0000,111971
19900925,0000,111905
19900926,0000,111818
19900927,0000,111774
19900928,0000,111686
19900929,0000,111621
19900930,0000,111555
19901001,0000,111490
19901002,0000,111424
19901003,0000,111381
19901004,0000,111490
19901005,0000,111490
19901006,0000,111446
19901007,0000,111424
19901008,0000,111468
19901009,0000,111402
19901010,0000,111381
19901011,0000,111337
19901012,0000,111271
19901013,0000,111250
19901014,0000,111271
19901015,0000,111228
19901016,0000,111315
19901017,0000,111293
19901018,0000,111293
19901019,0000,111402
19901020,0000,110879
19901021,0000,110639
19901022,0000,110421
19901023,0000,110313
19901024,0000,110095
19901025,0000,109834
19901026,0000,109574
19901027,0000,109313
19901028,0000,109075
19901029,0000,108815
19901030,0000,108533
19901031,0000,108317
19901101,0000,108252
19901102,0000,107885
19901103,0000,107949
19901104,0000,107928
19901105,0000,107863
19901106,0000,107410
19901107,0000,107367
19901108,0000,107324
19901109,0000,107324
19901110,0000,107237
19901111,0000,107216
19901112,0000,107173
19901113,0000,107151
19901114,0000,107087
19901115,0000,107065
19901116,0000,107022
19901117,0000,107000
19901118,0000,106936
19901119,0000,107000
19901120,0000,107022
19901121,0000,107022
19901122,0000,106979
19901123,0000,106957
19901124,0000,106936
19901125,0000,107604
19901126,0000,107798
19901127,0000,107755
19901128,0000,107690
19901129,0000,107626
19901130,0000,107582
19901201,0000,107539
19901202,0000,107518
19901203,0000,107496
19901204,0000,107431
19901205,0000,107410
19901206,0000,107410
19901207,0000,107345
19901208,0000,107302
19901209,0000,107237
19901210,0000,107281
19901211,0000,108144
19901212,0000,108966
19901213,0000,108966
19901214,0000,108945
19901215,0000,108923
19901216,0000,108901
19901217,0000,108923
19901218,0000,108923
19901219,0000,108923
19901220,0000,108014
19901221,0000,107410
19901222,0000,107173
19901223,0000,106893
19901224,0000,106697
19901225,0000,106461
19901226,0000,106225
19901227,0000,106010
19901228,0000,105860
19901229,0000,105817
19901230,0000,105710
19901231,0000,105625
19910101,0000,105560
19910102,0000,105518
19910103,0000,106375
19910104,0000,107216
19910105,0000,108057
19910106,0000,108858
19910107,0000,109682
19910108,0000,110552
19910109,0000,111490
19910110,0000,112365
19910111,0000,113242
19910112,0000,114144
19910113,0000,115026
19910114,0000,115889
19910115,0000,116709
19910116,0000,117487
19910117,0000,118379
19910118,0000,118357
19910119,0000,118312
19910120,0000,118290
19910121,0000,118245
19910122,0000,118200
19910123,0000,118156
19910124,0000,118111
19910125,0000,118133
19910126,0000,118089
19910127,0000,118089
19910128,0000,118022
19910129,0000,118022
19910130,0000,118022
19910131,0000,118022
19910201,0000,118022
19910202,0000,118022
19910203,0000,118089
19910204,0000,118178
19910205,0000,119049
19910206,0000,119923
19910207,0000,120822
19910208,0000,121678
19910209,0000,122559
19910210,0000,123420
19910211,0000,124283
19910212,0000,124305
19910213,0000,124351
19910214,0000,124328
19910215,0000,124305
19910216,0000,124283
19910217,0000,124260
19910218,0000,124237
19910219,0000,124192
19910220,0000,124192
19910221,0000,124192
19910222,0000,124146
19910223,0000,124146
19910224,0000,124146
19910225,0000,124169
19910226,0000,124146
19910227,0000,124465
19910228,0000,124647
19910301,0000,124898
19910302,0000,125058
19910303,0000,125035
19910304,0000,124989
19910305,0000,124989
19910306,0000,124989
19910307,0000,124989
19910308,0000,124989
19910309,0000,124989
19910310,0000,124989
19910311,0000,124989
19910312,0000,124989
19910313,0000,124989
19910314,0000,124944
19910315,0000,124944
19910316,0000,124966
19910317,0000,124966
19910318,0000,125058
19910319,0000,124989
19910320,0000,125195
19910321,0000,125195
19910322,0000,125217
19910323,0000,125217
19910324,0000,125217
19910325,0000,125217
19910326,0000,125332
19910327,0000,125469
19910328,0000,125537
19910329,0000,125514
19910330,0000,125537
19910331,0000,125514
19910401,0000,125423
19910402,0000,125423
19910403,0000,125423
19910404,0000,125423
19910405,0000,125400
19910406,0000,125286
19910407,0000,125217
19910408,0000,125217
19910409,0000,125149
19910410,0000,125058
19910411,0000,125012
19910412,0000,124944
19910413,0000,124944
19910414,0000,124829
19910415,0000,124852
19910416,0000,124738
19910417,0000,124693
19910418,0000,124738
19910419,0000,124670
19910420,0000,124670
19910421,0000,124624
19910422,0000,124601
19910423,0000,124601
19910424,0000,124533
19910425,0000,124533
19910426,0000,124556
19910427,0000,124601
19910428,0000,124556
19910429,0000,124533
19910430,0000,124487
19910501,0000,124419
19910502,0000,124328
19910503,0000,124283
19910504,0000,124283
19910505,0000,124237
19910506,0000,124169
19910507,0000,124146
19910508,0000,124078
19910509,0000,123987
19910510,0000,123964
19910511,0000,123964
19910512,0000,123942
19910513,0000,123874
19910514,0000,123828
19910515,0000,123805
19910516,0000,123783
19910517,0000,123715
19910518,0000,123669
19910519,0000,123669
19910520,0000,123646
19910521,0000,123601
19910522,0000,123578
19910523,0000,123556
19910524,0000,123510
19910525,0000,123510
19910526,0000,123510
19910527,0000,123510
19910528,0000,123510
19910529,0000,123329
19910530,0000,123215
19910531,0000,123261
19910601,0000,123261
19910602,0000,123215
19910603,0000,123215
19910604,0000,123170
19910605,0000,123147
19910606,0000,123170
19910607,0000,123170
19910608,0000,123147
19910609,0000,123215
19910610,0000,123193
19910611,0000,123147
19910612,0000,123125
19910613,0000,123079
19910614,0000,123034
19910615,0000,122966
19910616,0000,122898
19910617,0000,122898
19910618,0000,122830
19910619,0000,122762
19910620,0000,122717
19910621,0000,122694
19910622,0000,122649
19910623,0000,122627
19910624,0000,122581
19910625,0000,122581
19910626,0000,122513
19910627,0000,122446
19910628,0000,122423
19910629,0000,122400
19910630,0000,122400
19910701,0000,122355
19910702,0000,122333
19910703,0000,122287
19910704,0000,122242
19910705,0000,122174
19910706,0000,122129
19910707,0000,122107
19910708,0000,122084
19910709,0000,122061
19910710,0000,122016
19910711,0000,121994
19910712,0000,121971
19910713,0000,121948
19910714,0000,121881
19910715,0000,121858
19910716,0000,121813
19910717,0000,121790
19910718,0000,121790
19910719,0000,121678
19910720,0000,121678
19910721,0000,121678
19910722,0000,121655
19910723,0000,121655
19910724,0000,121633
19910725,0000,121610
19910726,0000,121610
19910727,0000,121610
19910728,0000,121587
19910729,0000,121542
19910730,0000,121520
19910731,0000,121587
19910801,0000,121565
19910802,0000,121565
19910803,0000,121565
19910804,0000,121542
19910805,0000,121520
19910806,0000,121430
19910807,0000,121407
19910808,0000,121407
19910809,0000,121385
19910810,0000,121317
19910811,0000,121317
19910812,0000,121317
19910813,0000,121317
19910814,0000,121294
19910815,0000,121294
19910816,0000,120844
19910817,0000,120799
19910818,0000,120799
19910819,0000,120799
19910820,0000,120799
19910821,0000,120754
19910822,0000,120754
19910823,0000,120732
19910824,0000,120709
19910825,0000,120709
19910826,0000,120709
19910827,0000,120664
19910828,0000,120619
19910829,0000,120597
19910830,0000,120597
19910831,0000,120597
19910901,0000,120597
19910902,0000,120597
19910903,0000,120597
19910904,0000,120619
19910905,0000,120305
19910906,0000,120372
19910907,0000,120529
19910908,0000,120642
19910909,0000,120889
19910910,0000,121204
19910911,0000,121610
19910912,0000,120125
19910913,0000,120215
19910914,0000,120215
19910915,0000,120237
19910916,0000,120147
19910917,0000,120147
19910918,0000,120215
19910919,0000,120327
19910920,0000,120394
19910921,0000,120484
19910922,0000,120619
19910923,0000,120754
19910924,0000,120934
19910925,0000,119587
19910926,0000,119699
19910927,0000,119811
19910928,0000,119833
19910929,0000,119833
19910930,0000,119788
19911001,0000,119766
19911002,0000,119744
19911003,0000,119744
19911004,0000,119721
19911005,0000,119676
19911006,0000,119251
19911007,0000,119340
19911008,0000,119318
19911009,0000,119363
19911010,0000,119251
19911011,0000,119318
19911012,0000,119295
19911013,0000,119251
19911014,0000,119228
19911015,0000,119161
19911016,0000,119161
19911017,0000,119139
19911018,0000,119116
19911019,0000,119049
19911020,0000,119027
19911021,0000,118982
19911022,0000,118960
19911023,0000,118960
19911024,0000,118960
19911025,0000,118893
19911026,0000,118826
