16960,PST,'RESERVOIR ELEVATION (feet)'
20080101,0000,128.73
20080102,0000,128.11
20080103,0000,128.05
20080104,0000,128.12
20080105,0000,127.30
20080106,0000,127.48
20080107,0000,127.92
20080108,0000,129.17
20080109,0000,129.34
20080110,0000,130.10
20080111,0000,131.10
20080112,0000,131.63
20080113,0000,131.96
20080114,0000,131.87
20080115,0000,131.62
20080116,0000,131.19
20080117,0000,131.02
20080118,0000,130.77
20080119,0000,130.31
20080120,0000,129.82
20080121,0000,129.32
20080122,0000,128.83
20080123,0000,128.34
20080124,0000,127.83
20080125,0000,127.62
20080126,0000,127.23
20080127,0000,127.16
20080128,0000,127.61
20080129,0000,127.41
20080130,0000,127.93
20080131,0000,128.95
20080201,0000,129.83
20080202,0000,130.47
20080203,0000,130.97
20080204,0000,132.03
20080205,0000,132.49
20080206,0000,132.83
20080207,0000,132.78
20080208,0000,132.49
20080209,0000,132.41
20080210,0000,132.45
20080211,0000,132.43
20080212,0000,132.77
20080213,0000,132.57
20080214,0000,132.23
20080215,0000,132.15
20080216,0000,131.80
20080217,0000,131.49
20080218,0000,131.22
20080219,0000,131.33
20080220,0000,131.10
20080221,0000,131.18
20080222,0000,131.75
20080223,0000,131.96
20080224,0000,132.31
20080225,0000,132.37
20080226,0000,132.73
20080227,0000,133.48
20080228,0000,133.62
20080229,0000,133.43
20080301,0000,133.38
20080302,0000,133.44
20080303,0000,133.18
20080304,0000,132.85
20080305,0000,132.60
20080306,0000,132.40
20080307,0000,132.34
20080308,0000,132.61
20080309,0000,132.42
20080310,0000,132.24
20080311,0000,132.14
20080312,0000,132.21
20080313,0000,133.12
20080314,0000,132.99
20080315,0000,133.30
20080316,0000,134.08
20080317,0000,134.24
20080318,0000,134.62
20080319,0000,134.40
20080320,0000,134.19
20080321,0000,134.00
20080322,0000,133.79
20080323,0000,133.70
20080324,0000,134.06
20080325,0000,133.92
20080326,0000,133.66
20080327,0000,133.45
20080328,0000,133.28
20080329,0000,133.06
20080330,0000,132.86
20080331,0000,132.63
20080401,0000,132.44
20080402,0000,133.74
20080403,0000,133.97
20080404,0000,134.07
20080405,0000,134.08
20080406,0000,133.80
20080407,0000,133.33
20080408,0000,133.28
20080409,0000,133.90
20080410,0000,134.72
20080411,0000,134.63
20080412,0000,134.34
20080413,0000,133.88
20080414,0000,133.00
20080415,0000,132.42
20080416,0000,132.22
20080417,0000,132.49
20080418,0000,132.46
20080419,0000,132.29
20080420,0000,132.31
20080421,0000,133.29
20080422,0000,135.02
20080423,0000,134.24
20080424,0000,133.81
20080425,0000,132.22
20080426,0000,131.09
20080427,0000,129.64
20080428,0000,129.90
20080429,0000,131.08
20080430,0000,133.47
20080501,0000,133.47
20080502,0000,134.14
20080503,0000,132.86
20080504,0000,131.96
20080505,0000,132.29
20080506,0000,132.53
20080507,0000,133.14
20080508,0000,134.27
20080509,0000,134.00
20080510,0000,134.10
20080511,0000,134.20
20080512,0000,133.85
20080513,0000,133.88
20080514,0000,133.50
20080515,0000,133.32
20080516,0000,133.46
20080517,0000,133.56
20080518,0000,133.54
20080519,0000,134.10
20080520,0000,133.89
20080521,0000,133.12
20080522,0000,131.56
20080523,0000,130.53
20080524,0000,129.31
20080525,0000,128.43
20080526,0000,127.59
20080527,0000,127.90
20080528,0000,127.86
20080529,0000,128.57
20080530,0000,128.42
20080531,0000,128.03
20080601,0000,128.01
20080602,0000,127.70
20080603,0000,127.39
20080604,0000,127.91
20080605,0000,128.07
20080606,0000,128.02
20080607,0000,128.46
20080608,0000,128.45
20080609,0000,128.84
20080610,0000,129.68
20080611,0000,127.61
20080612,0000,125.55
20080613,0000,126.08
20080614,0000,125.58
20080615,0000,124.12
20080616,0000,124.90
20080617,0000,128.65
20080618,0000,128.06
20080619,0000,128.91
20080620,0000,130.93
20080621,0000,133.12
20080622,0000,134.25
20080623,0000,133.76
20080624,0000,134.63
20080625,0000,133.83
20080626,0000,133.33
20080627,0000,133.36
20080628,0000,133.63
20080629,0000,133.12
20080630,0000,133.17
20080701,0000,134.15
20080702,0000,133.26
20080703,0000,133.06
20080704,0000,132.66
20080705,0000,132.29
20080706,0000,131.01
20080707,0000,131.49
20080708,0000,131.86
20080709,0000,131.20
20080710,0000,132.00
20080711,0000,133.78
20080712,0000,132.48
20080713,0000,133.01
20080714,0000,133.24
20080715,0000,132.69
20080716,0000,132.53
20080717,0000,133.47
20080718,0000,134.46
20080719,0000,134.43
20080720,0000,134.81
20080721,0000,134.61
20080722,0000,134.25
20080723,0000,133.69
20080724,0000,133.40
20080725,0000,133.78
20080726,0000,133.10
20080727,0000,132.15
20080728,0000,130.78
20080729,0000,130.84
20080730,0000,131.65
20080731,0000,132.25
20080801,0000,132.59
20080802,0000,132.61
20080803,0000,132.60
20080804,0000,132.22
20080805,0000,131.78
20080806,0000,131.92
20080807,0000,132.21
20080808,0000,132.22
20080809,0000,131.02
20080810,0000,131.18
20080811,0000,131.37
20080812,0000,131.57
20080813,0000,132.39
20080814,0000,133.00
20080815,0000,133.56
20080816,0000,133.95
20080817,0000,133.81
20080818,0000,133.99
20080819,0000,134.20
20080820,0000,133.88
20080821,0000,133.37
20080822,0000,133.51
20080823,0000,133.51
20080824,0000,132.61
20080825,0000,132.76
20080826,0000,133.29
20080827,0000,133.81
20080828,0000,134.30
20080829,0000,134.73
20080830,0000,134.82
20080831,0000,134.30
20080901,0000,133.41
20080902,0000,133.24
20080903,0000,132.76
20080904,0000,132.85
20080905,0000,132.37
20080906,0000,132.33
20080907,0000,131.94
20080908,0000,131.18
20080909,0000,130.83
20080910,0000,130.48
20080911,0000,131.27
20080912,0000,131.79
20080913,0000,133.10
20080914,0000,132.36
20080915,0000,132.55
20080916,0000,132.98
20080917,0000,133.70
20080918,0000,134.68
20080919,0000,134.44
20080920,0000,134.00
20080921,0000,133.53
20080922,0000,132.94
20080923,0000,132.31
20080924,0000,131.69
20080925,0000,132.28
20080926,0000,131.85
20080927,0000,132.06
20080928,0000,131.87
20080929,0000,131.78
20080930,0000,131.44
20081001,0000,130.77
20081002,0000,130.14
20081003,0000,130.51
20081004,0000,131.17
20081005,0000,131.30
20081006,0000,131.60
20081007,0000,132.07
20081008,0000,131.83
20081009,0000,131.91
20081010,0000,132.62
20081011,0000,132.13
20081012,0000,131.71
20081013,0000,131.35
20081014,0000,130.90
20081015,0000,130.55
20081016,0000,129.16
20081017,0000,127.96
20081018,0000,126.83
20081019,0000,126.01
20081020,0000,126.08
20081021,0000,126.23
20081022,0000,126.52
20081023,0000,127.01
20081024,0000,126.74
20081025,0000,126.61
20081026,0000,126.11
20081027,0000,126.51
20081028,0000,127.42
20081029,0000,128.42
20081030,0000,129.04
20081031,0000,129.65
20081101,0000,130.33
20081102,0000,130.85
20081103,0000,131.58
20081104,0000,131.59
20081105,0000,131.61
20081106,0000,131.98
20081107,0000,131.14
20081108,0000,130.53
20081109,0000,129.77
20081110,0000,129.21
20081111,0000,127.87
20081112,0000,127.21
20081113,0000,127.96
20081114,0000,129.34
20081115,0000,130.41
20081116,0000,130.67
20081117,0000,131.90
20081118,0000,131.80
20081119,0000,131.94
20081120,0000,132.04
20081121,0000,132.10
20081122,0000,132.17
20081123,0000,132.54
20081124,0000,132.64
20081125,0000,132.83
20081126,0000,132.59
20081127,0000,132.20
20081128,0000,131.94
20081129,0000,131.57
20081130,0000,130.65
20081201,0000,130.53
20081202,0000,130.42
20081203,0000,129.55
20081204,0000,128.95
20081205,0000,129.06
20081206,0000,128.86
20081207,0000,129.33
20081208,0000,128.96
20081209,0000,129.31
20081210,0000,129.86
20081211,0000,129.89
20081212,0000,130.54
20081213,0000,130.58
20081214,0000,130.60
20081215,0000,131.30
20081216,0000,131.41
20081217,0000,131.62
20081218,0000,132.01
20081219,0000,131.93
20081220,0000,131.95
20081221,0000,131.86
20081222,0000,131.93
20081223,0000,131.82
20081224,0000,131.72
20081225,0000,131.16
20081226,0000,131.18
20081227,0000,130.74
20081228,0000,130.97
20081229,0000,130.94
20081230,0000,130.92
20081231,0000,131.16
20090101,0000,131.10
20090102,0000,131.77
20090103,0000,132.15
20090104,0000,132.20
20090105,0000,132.11
20090106,0000,132.51
20090107,0000,132.80
20090108,0000,132.13
20090109,0000,131.36
20090110,0000,130.57
20090111,0000,129.73
20090112,0000,128.99
20090113,0000,128.29
20090114,0000,127.92
20090115,0000,128.36
20090116,0000,128.78
20090117,0000,128.64
20090118,0000,129.31
20090119,0000,128.78
20090120,0000,130.01
20090121,0000,130.15
20090122,0000,130.48
20090123,0000,130.74
20090124,0000,131.55
20090125,0000,131.51
20090126,0000,131.94
20090127,0000,131.93
20090128,0000,131.96
20090129,0000,131.83
20090130,0000,131.66
20090131,0000,131.49
20090201,0000,131.59
20090202,0000,131.40
20090203,0000,131.56
20090204,0000,131.61
20090205,0000,131.56
20090206,0000,131.43
20090207,0000,131.23
20090208,0000,131.49
20090209,0000,131.68
20090210,0000,131.72
20090211,0000,132.13
20090212,0000,132.56
20090213,0000,133.07
20090214,0000,133.15
20090215,0000,133.04
20090216,0000,133.04
20090217,0000,132.95
20090218,0000,133.01
20090219,0000,133.26
20090220,0000,133.18
20090221,0000,133.07
20090222,0000,133.96
20090223,0000,134.02
20090224,0000,133.88
20090225,0000,133.74
20090226,0000,133.58
20090227,0000,133.42
20090228,0000,133.25
20090301,0000,133.28
20090302,0000,133.23
20090303,0000,133.37
20090304,0000,133.47
20090305,0000,133.43
20090306,0000,133.51
20090307,0000,133.61
20090308,0000,133.55
20090309,0000,133.75
20090310,0000,133.88
20090311,0000,133.96
20090312,0000,133.92
20090313,0000,133.84
20090314,0000,133.83
20090315,0000,133.70
20090316,0000,133.44
20090317,0000,133.44
20090318,0000,133.73
20090319,0000,133.64
20090320,0000,133.31
20090321,0000,133.06
20090322,0000,132.93
20090323,0000,132.60
20090324,0000,132.38
20090325,0000,132.02
20090326,0000,131.66
20090327,0000,131.38
20090328,0000,130.99
20090329,0000,130.66
20090330,0000,130.56
20090331,0000,130.46
20090401,0000,130.28
20090402,0000,130.13
20090403,0000,130.70
20090404,0000,129.82
20090405,0000,129.23
20090406,0000,128.36
20090407,0000,127.95
20090408,0000,128.13
20090409,0000,128.53
20090410,0000,129.21
20090411,0000,130.79
20090412,0000,131.27
20090413,0000,132.46
20090414,0000,133.61
20090415,0000,133.71
20090416,0000,133.12
20090417,0000,131.94
20090418,0000,130.62
20090419,0000,128.62
20090420,0000,127.06
20090421,0000,127.30
20090422,0000,128.93
20090423,0000,131.39
20090424,0000,132.89
20090425,0000,133.55
20090426,0000,132.40
20090427,0000,132.53
20090428,0000,132.90
20090429,0000,133.17
20090430,0000,133.85
20090501,0000,133.71
20090502,0000,133.25
20090503,0000,132.10
20090504,0000,132.00
20090505,0000,132.22
20090506,0000,133.32
20090507,0000,133.97
20090508,0000,133.72
20090509,0000,132.82
20090510,0000,131.43
20090511,0000,131.17
20090512,0000,131.20
20090513,0000,131.33
20090514,0000,132.15
20090515,0000,132.59
20090516,0000,132.56
20090517,0000,133.85
20090518,0000,133.30
20090519,0000,133.42
20090520,0000,132.42
20090521,0000,132.14
20090522,0000,132.63
20090523,0000,132.28
20090524,0000,131.85
20090525,0000,132.37
20090526,0000,133.70
20090527,0000,134.27
20090528,0000,134.20
20090529,0000,132.67
20090530,0000,130.03
20090531,0000,127.93
20090601,0000,125.96
20090602,0000,125.95
20090603,0000,126.29
20090604,0000,127.60
20090605,0000,129.15
20090606,0000,129.67
20090607,0000,130.08
20090608,0000,130.31
20090609,0000,130.50
20090610,0000,130.55
20090611,0000,130.71
20090612,0000,132.17
20090613,0000,132.63
20090614,0000,132.75
20090615,0000,133.24
20090616,0000,132.05
20090617,0000,132.03
20090618,0000,132.60
20090619,0000,133.00
20090620,0000,133.06
20090621,0000,133.24
20090622,0000,133.79
20090623,0000,134.02
20090624,0000,134.19
20090625,0000,133.67
20090626,0000,133.40
20090627,0000,132.85
20090628,0000,131.91
20090629,0000,131.64
20090630,0000,130.78
20090701,0000,131.94
20090702,0000,133.00
20090703,0000,133.80
20090704,0000,132.68
20090705,0000,132.78
20090706,0000,132.60
20090707,0000,132.94
20090708,0000,132.99
20090709,0000,133.88
20090710,0000,133.60
20090711,0000,131.42
20090712,0000,130.46
20090713,0000,130.63
20090714,0000,131.08
20090715,0000,132.04
20090716,0000,133.83
20090717,0000,134.09
20090718,0000,133.90
20090719,0000,132.42
20090720,0000,132.34
20090721,0000,132.30
20090722,0000,131.68
20090723,0000,133.45
20090724,0000,134.17
20090725,0000,132.49
20090726,0000,131.93
20090727,0000,133.51
20090728,0000,134.39
20090729,0000,134.15
20090730,0000,133.97
20090731,0000,133.19
20090801,0000,133.05
20090802,0000,131.80
20090803,0000,132.90
20090804,0000,134.40
20090805,0000,134.72
20090806,0000,134.27
20090807,0000,133.78
20090808,0000,133.67
20090809,0000,132.30
20090810,0000,133.00
20090811,0000,133.66
20090812,0000,134.05
20090813,0000,134.55
20090814,0000,134.41
20090815,0000,132.94
20090816,0000,131.45
20090817,0000,132.11
20090818,0000,132.58
20090819,0000,133.10
20090820,0000,133.38
20090821,0000,134.18
20090822,0000,133.69
20090823,0000,132.89
20090824,0000,132.20
20090825,0000,133.64
20090826,0000,134.60
20090827,0000,134.93
20090828,0000,135.02
20090829,0000,133.73
20090830,0000,133.03
20090831,0000,133.70
20090901,0000,134.36
20090902,0000,134.86
20090903,0000,135.23
20090904,0000,134.96
20090905,0000,134.35
20090906,0000,133.91
20090907,0000,133.35
20090908,0000,133.70
20090909,0000,133.94
20090910,0000,134.31
20090911,0000,134.88
20090912,0000,134.69
20090913,0000,133.90
20090914,0000,133.18
20090915,0000,132.95
20090916,0000,133.31
20090917,0000,133.66
20090918,0000,134.20
20090919,0000,133.54
20090920,0000,132.86
20090921,0000,133.39
20090922,0000,133.75
20090923,0000,133.66
20090924,0000,134.52
20090925,0000,135.02
20090926,0000,135.04
20090927,0000,135.02
20090928,0000,134.99
20090929,0000,134.05
20090930,0000,133.79
20091001,0000,133.49
20091002,0000,134.12
20091003,0000,133.13
20091004,0000,132.02
20091005,0000,131.73
20091006,0000,132.47
20091007,0000,133.17
20091008,0000,133.88
20091009,0000,134.80
20091010,0000,133.97
20091011,0000,132.76
20091012,0000,132.83
20091013,0000,133.96
20091014,0000,134.01
20091015,0000,134.11
20091016,0000,133.65
20091017,0000,132.65
20091018,0000,131.52
20091019,0000,130.76
20091020,0000,130.23
20091021,0000,129.67
20091022,0000,129.17
20091023,0000,130.34
20091024,0000,130.32
20091025,0000,129.53
20091026,0000,129.97
20091027,0000,129.43
20091028,0000,129.66
20091029,0000,129.41
20091030,0000,129.06
20091031,0000,128.85
20091101,0000,128.50
20091102,0000,128.40
20091103,0000,128.08
20091104,0000,127.51
20091105,0000,127.01
20091106,0000,126.29
20091107,0000,126.33
20091108,0000,126.63
20091109,0000,126.69
20091110,0000,126.81
20091111,0000,126.78
20091112,0000,126.88
20091113,0000,127.08
20091114,0000,127.39
20091115,0000,127.68
20091116,0000,127.95
20091117,0000,128.09
20091118,0000,128.11
20091119,0000,128.33
20091120,0000,128.75
20091121,0000,129.38
20091122,0000,130.04
20091123,0000,130.58
20091124,0000,131.00
20091125,0000,132.78
20091126,0000,131.34
20091127,0000,130.51
20091128,0000,129.85
20091129,0000,128.72
20091130,0000,129.82
20091201,0000,130.67
20091202,0000,131.82
20091203,0000,132.82
20091204,0000,133.77
20091205,0000,132.55
20091206,0000,131.46
20091207,0000,132.18
20091208,0000,132.97
20091209,0000,132.79
20091210,0000,133.60
20091211,0000,134.93
20091212,0000,134.22
20091213,0000,133.59
20091214,0000,134.27
20091215,0000,134.93
20091216,0000,134.76
20091217,0000,134.40
20091218,0000,133.92
20091219,0000,133.37
20091220,0000,132.89
20091221,0000,132.86
20091222,0000,132.87
20091223,0000,133.11
20091224,0000,134.10
20091225,0000,133.89
20091226,0000,133.64
20091227,0000,133.65
20091228,0000,134.87
20091229,0000,134.87
20091230,0000,134.41
20091231,0000,133.76
20100101,0000,133.37
20100102,0000,132.68
20100103,0000,132.30
20100104,0000,132.24
20100105,0000,132.75
20100106,0000,132.59
20100107,0000,133.43
20100108,0000,132.84
20100109,0000,132.00
20100110,0000,131.07
20100111,0000,130.92
20100112,0000,130.49
20100113,0000,129.95
20100114,0000,130.00
20100115,0000,129.96
20100116,0000,129.40
20100117,0000,129.03
20100118,0000,130.70
20100119,0000,132.65
20100120,0000,134.25
20100121,0000,134.28
20100122,0000,134.30
20100123,0000,134.04
20100124,0000,133.70
20100125,0000,133.41
20100126,0000,133.13
20100127,0000,132.73
20100128,0000,132.41
20100129,0000,132.03
20100130,0000,131.63
20100131,0000,131.22
20100201,0000,131.12
20100202,0000,131.23
20100203,0000,130.95
20100204,0000,130.98
20100205,0000,131.35
20100206,0000,131.42
20100207,0000,131.37
20100208,0000,131.57
20100209,0000,132.10
20100210,0000,132.21
20100211,0000,132.21
20100212,0000,131.83
20100213,0000,131.54
20100214,0000,131.38
20100215,0000,131.62
20100216,0000,131.64
20100217,0000,131.74
20100218,0000,131.89
20100219,0000,132.12
20100220,0000,132.11
20100221,0000,131.79
20100222,0000,131.73
20100223,0000,131.79
20100224,0000,131.89
20100225,0000,131.87
20100226,0000,131.71
20100227,0000,131.54
20100228,0000,131.31
20100301,0000,131.08
20100302,0000,131.08
20100303,0000,131.13
20100304,0000,131.08
20100305,0000,131.08
20100306,0000,130.99
20100307,0000,130.91
20100308,0000,131.12
20100309,0000,131.28
20100310,0000,131.53
20100311,0000,132.02
20100312,0000,131.90
20100313,0000,132.01
20100314,0000,132.11
20100315,0000,132.81
20100316,0000,133.31
20100317,0000,133.96
20100318,0000,134.05
20100319,0000,135.02
20100320,0000,134.81
20100321,0000,134.59
20100322,0000,134.24
20100323,0000,133.99
20100324,0000,133.62
20100325,0000,134.32
20100326,0000,135.24
20100327,0000,136.06
20100328,0000,135.69
20100329,0000,135.40
20100330,0000,134.99
20100331,0000,134.55
20100401,0000,134.11
20100402,0000,133.91
20100403,0000,133.78
20100404,0000,133.77
20100405,0000,133.70
20100406,0000,133.59
20100407,0000,133.55
20100408,0000,133.62
20100409,0000,133.57
20100410,0000,133.86
20100411,0000,134.04
20100412,0000,134.05
20100413,0000,133.95
20100414,0000,133.88
20100415,0000,133.79
20100416,0000,134.01
20100417,0000,133.92
20100418,0000,133.84
20100419,0000,133.78
20100420,0000,133.76
20100421,0000,133.71
20100422,0000,133.69
20100423,0000,134.10
20100424,0000,134.01
20100425,0000,133.92
20100426,0000,133.91
20100427,0000,133.82
20100428,0000,133.98
20100429,0000,133.86
20100430,0000,133.78
20100501,0000,133.69
20100502,0000,133.59
20100503,0000,133.37
20100504,0000,133.07
20100505,0000,132.63
20100506,0000,132.79
20100507,0000,133.98
20100508,0000,133.36
20100509,0000,132.75
20100510,0000,131.88
20100511,0000,131.14
20100512,0000,131.69
20100513,0000,132.32
20100514,0000,133.26
20100515,0000,133.16
20100516,0000,131.76
20100517,0000,132.02
20100518,0000,131.17
20100519,0000,131.72
20100520,0000,132.46
20100521,0000,133.00
20100522,0000,132.83
20100523,0000,131.88
20100524,0000,131.33
20100525,0000,131.44
20100526,0000,131.67
20100527,0000,132.03
20100528,0000,132.38
20100529,0000,132.65
20100530,0000,132.81
20100531,0000,133.13
20100601,0000,133.17
20100602,0000,133.52
20100603,0000,133.58
20100604,0000,133.52
20100605,0000,133.24
20100606,0000,132.67
20100607,0000,132.23
20100608,0000,131.96
20100609,0000,131.84
20100610,0000,130.91
20100611,0000,131.12
20100612,0000,131.22
20100613,0000,131.17
20100614,0000,131.12
20100615,0000,131.09
20100616,0000,131.16
20100617,0000,130.98
20100618,0000,130.97
20100619,0000,131.05
20100620,0000,130.81
20100621,0000,131.52
20100622,0000,132.10
20100623,0000,132.89
20100624,0000,133.30
20100625,0000,133.74
20100626,0000,134.01
20100627,0000,133.73
20100628,0000,133.57
20100629,0000,133.11
20100630,0000,132.55
20100701,0000,132.21
20100702,0000,132.09
20100703,0000,131.96
20100704,0000,132.10
20100705,0000,131.71
20100706,0000,131.28
20100707,0000,131.57
20100708,0000,131.64
20100709,0000,131.79
20100710,0000,132.37
20100711,0000,132.86
20100712,0000,133.27
20100713,0000,133.71
20100714,0000,133.32
20100715,0000,132.98
20100716,0000,132.66
20100717,0000,132.09
20100718,0000,132.06
20100719,0000,132.01
20100720,0000,131.96
20100721,0000,132.22
20100722,0000,132.50
20100723,0000,132.51
20100724,0000,132.18
20100725,0000,132.21
20100726,0000,132.38
20100727,0000,132.59
20100728,0000,132.78
20100729,0000,132.89
20100730,0000,133.13
20100731,0000,133.29
20100801,0000,133.54
20100802,0000,133.74
20100803,0000,134.01
20100804,0000,133.32
20100805,0000,133.57
20100806,0000,133.86
20100807,0000,134.22
20100808,0000,134.59
20100809,0000,134.97
20100810,0000,134.50
20100811,0000,134.21
20100812,0000,133.85
20100813,0000,133.32
20100814,0000,132.81
20100815,0000,132.24
20100816,0000,131.85
20100817,0000,131.47
20100818,0000,131.33
20100819,0000,130.38
20100820,0000,130.55
20100821,0000,130.59
20100822,0000,130.90
20100823,0000,131.28
20100824,0000,131.68
20100825,0000,132.17
20100826,0000,132.48
20100827,0000,132.72
20100828,0000,132.55
20100829,0000,132.64
20100830,0000,132.84
20100831,0000,132.96
20100901,0000,133.49
20100902,0000,134.04
20100903,0000,134.51
20100904,0000,134.05
20100905,0000,133.65
20100906,0000,133.24
20100907,0000,132.98
20100908,0000,133.57
20100909,0000,133.77
20100910,0000,133.86
20100911,0000,134.13
20100912,0000,134.18
20100913,0000,134.31
20100914,0000,134.52
20100915,0000,134.73
20100916,0000,134.08
20100917,0000,133.84
20100918,0000,133.38
20100919,0000,132.71
20100920,0000,132.21
20100921,0000,131.64
20100922,0000,131.04
20100923,0000,131.55
20100924,0000,132.53
20100925,0000,133.12
20100926,0000,132.90
20100927,0000,133.63
20100928,0000,134.36
20100929,0000,134.87
20100930,0000,134.78
20101001,0000,134.34
20101002,0000,134.17
20101003,0000,133.47
20101004,0000,132.74
20101005,0000,131.58
20101006,0000,130.60
20101007,0000,129.69
20101008,0000,130.03
20101009,0000,129.76
20101010,0000,129.70
20101011,0000,130.02
20101012,0000,130.25
20101013,0000,130.83
20101014,0000,131.86
20101015,0000,133.62
20101016,0000,134.46
20101017,0000,134.01
20101018,0000,133.90
20101019,0000,133.80
20101020,0000,134.12
20101021,0000,134.13
20101022,0000,133.84
20101023,0000,134.03
20101024,0000,133.48
20101025,0000,133.44
20101026,0000,133.15
20101027,0000,132.81
20101028,0000,132.64
20101029,0000,132.53
20101030,0000,132.09
20101031,0000,131.97
20101101,0000,131.98
20101102,0000,131.75
20101103,0000,131.54
20101104,0000,130.89
20101105,0000,130.62
20101106,0000,130.49
20101107,0000,130.11
20101108,0000,129.55
20101109,0000,129.20
20101110,0000,129.66
20101111,0000,130.04
20101112,0000,130.70
20101113,0000,130.95
20101114,0000,131.14
20101115,0000,131.63
20101116,0000,131.86
20101117,0000,130.51
20101118,0000,128.97
20101119,0000,128.56
20101120,0000,129.71
20101121,0000,130.51
20101122,0000,131.32
20101123,0000,132.22
20101124,0000,133.23
20101125,0000,133.98
20101126,0000,134.20
20101127,0000,134.51
20101128,0000,134.71
20101129,0000,135.00
20101130,0000,135.24
20101201,0000,135.40
20101202,0000,134.77
20101203,0000,134.93
20101204,0000,135.00
20101205,0000,135.12
20101206,0000,135.33
20101207,0000,135.59
20101208,0000,135.69
20101209,0000,135.69
20101210,0000,135.50
20101211,0000,134.96
20101212,0000,133.98
20101213,0000,133.75
20101214,0000,133.53
20101215,0000,133.95
20101216,0000,134.46
20101217,0000,135.10
20101218,0000,135.20
20101219,0000,135.35
20101220,0000,135.98
20101221,0000,135.89
20101222,0000,135.76
20101223,0000,135.40
20101224,0000,134.70
20101225,0000,134.45
20101226,0000,134.06
20101227,0000,133.45
20101228,0000,133.11
20101229,0000,132.98
20101230,0000,132.98
20101231,0000,132.91
20110101,0000,132.54
20110102,0000,132.14
20110103,0000,131.73
20110104,0000,132.37
20110105,0000,132.37
20110106,0000,133.00
20110107,0000,133.43
20110108,0000,133.49
20110109,0000,133.50
20110110,0000,133.58
20110111,0000,133.92
20110112,0000,133.73
20110113,0000,133.70
20110114,0000,133.35
20110115,0000,132.99
20110116,0000,132.74
20110117,0000,132.50
20110118,0000,132.51
20110119,0000,132.63
20110120,0000,132.79
20110121,0000,132.71
20110122,0000,132.41
20110123,0000,132.28
20110124,0000,132.65
20110125,0000,133.01
20110126,0000,133.60
20110127,0000,133.86
20110128,0000,134.03
20110129,0000,134.22
20110130,0000,134.07
20110131,0000,134.13
20110201,0000,134.13
20110202,0000,134.25
20110203,0000,134.37
20110204,0000,134.53
20110205,0000,134.67
20110206,0000,134.62
20110207,0000,134.68
20110208,0000,134.84
20110209,0000,134.99
20110210,0000,135.08
20110211,0000,135.18
20110212,0000,134.89
20110213,0000,134.74
20110214,0000,134.58
20110215,0000,134.32
20110216,0000,134.27
20110217,0000,134.31
20110218,0000,134.17
20110219,0000,134.07
20110220,0000,133.86
20110221,0000,133.66
20110222,0000,133.68
20110223,0000,133.34
20110224,0000,133.62
20110225,0000,134.07
20110226,0000,133.92
20110227,0000,133.37
20110228,0000,133.28
20110301,0000,133.32
20110302,0000,133.32
20110303,0000,133.30
20110304,0000,133.30
20110305,0000,133.30
20110306,0000,133.30
20110307,0000,133.48
20110308,0000,133.33
20110309,0000,133.42
20110310,0000,133.46
20110311,0000,133.41
20110312,0000,133.21
20110313,0000,133.01
20110314,0000,132.50
20110315,0000,132.73
20110316,0000,132.32
20110317,0000,131.78
20110318,0000,131.45
20110319,0000,131.13
20110320,0000,131.26
20110321,0000,131.03
20110322,0000,130.88
20110323,0000,130.83
20110324,0000,130.83
20110325,0000,130.78
20110326,0000,131.24
20110327,0000,131.30
20110328,0000,131.64
20110329,0000,131.49
20110330,0000,131.56
20110331,0000,131.71
20110401,0000,131.58
20110402,0000,130.28
20110403,0000,129.21
20110404,0000,129.10
20110405,0000,129.15
20110406,0000,129.36
20110407,0000,129.61
20110408,0000,130.93
20110409,0000,133.47
20110410,0000,134.30
20110411,0000,135.12
20110412,0000,135.07
20110413,0000,134.55
20110414,0000,133.33
20110415,0000,133.13
20110416,0000,133.04
20110417,0000,132.97
20110418,0000,132.93
20110419,0000,133.62
20110420,0000,134.14
20110421,0000,133.92
20110422,0000,133.87
20110423,0000,134.02
20110424,0000,134.02
20110425,0000,133.80
20110426,0000,133.61
20110427,0000,133.45
20110428,0000,133.45
20110429,0000,133.67
20110430,0000,133.89
20110501,0000,133.74
20110502,0000,133.69
20110503,0000,133.49
20110504,0000,133.35
20110505,0000,133.61
20110506,0000,133.71
20110507,0000,133.67
20110508,0000,133.37
20110509,0000,133.11
20110510,0000,132.96
20110511,0000,133.07
20110512,0000,133.48
20110513,0000,133.54
20110514,0000,133.38
20110515,0000,133.38
20110516,0000,133.69
20110517,0000,133.79
20110518,0000,133.86
20110519,0000,133.68
20110520,0000,133.79
20110521,0000,133.86
20110522,0000,133.74
20110523,0000,133.69
20110524,0000,133.94
20110525,0000,133.19
20110526,0000,132.07
20110527,0000,131.66
20110528,0000,131.57
20110529,0000,132.16
20110530,0000,132.71
20110531,0000,133.31
20110601,0000,133.66
20110602,0000,133.71
20110603,0000,133.78
20110604,0000,133.78
20110605,0000,133.68
20110606,0000,133.65
20110607,0000,133.45
20110608,0000,133.25
20110609,0000,133.10
20110610,0000,133.24
20110611,0000,133.39
20110612,0000,133.49
20110613,0000,133.50
20110614,0000,133.58
20110615,0000,133.56
20110616,0000,133.81
20110617,0000,133.39
20110618,0000,133.02
20110619,0000,132.97
20110620,0000,133.09
20110621,0000,133.99
20110622,0000,134.46
20110623,0000,134.35
