"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-05-15","89",",,U","103","H,,U","75","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-05-16","87",",,U","98","H,,U","73","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-05-17","84",",,U","100","H,,U","70","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-05-18","83",",,U","97","H,,U","70","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-05-19","79",",,U","94","H,,U","63","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-05-20","71",",,U","83","H,,U","56","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-05-21","64",",,U","77","H,,U","47","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-05-22","66",",,U","78","H,,U","54","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-05-23","62",",,U","71","H,,U","55","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-05-24","53",",,U","58","H,,U","47","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-05-25","61",",,U","72","H,,U","45","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-05-26","60",",,U","68","H,,U","53","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-05-27","61",",,U","73","H,,U","50","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-05-28","61",",,U","71","H,,U","50","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-05-29","62",",,U","75","H,,U","47","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-05-30","65",",,U","78","H,,U","48","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-05-31","65",",,U","77","H,,U","52","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-01","65",",,U","80","H,,U","50","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-02","67",",,U","82","H,,U","52","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-03","69",",,U","80","H,,U","57","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-04","66",",,U","77","H,,U","52","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-05","71",",,U","83","H,,U","53","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-06","66",",,U","79","H,,U","51","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-07","70",",,U","84","H,,U","54","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-08","75",",,U","90","H,,U","57","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-09","78",",,U","95","H,,U","57","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-10","73",",,U","85","H,,U","58","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-11","74",",,U","87","H,,U","57","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-12","79",",,U","93","H,,U","63","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-13","81",",,U","96","H,,U","63","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-14","78",",,U","94","H,,U","65","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-15","76",",,U","92","H,,U","60","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-16","74",",,U","90","H,,U","58","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-17","77",",,U","96","H,,U","56","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-18","76",",,U","93","H,,U","55","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-19","79",",,U","95","H,,U","60","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-20","83",",,U","99","H,,U","65","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-21","85",",,U","99","H,,U","69","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-22","78",",,U","92","H,,U","63","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-23","74",",,U","87","H,,U","60","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-24","73",",,U","88","H,,U","61","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-25","72",",,U","87","H,,U","59","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-26","73",",,U","87","H,,U","61","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-27","79",",,U","92","H,,U","65","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-28","77",",,U","90","H,,U","65","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-29","76",",,U","91","H,,U","61","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-06-30","75",",,U","90","H,,U","60","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-01","74",",,U","91","H,,U","58","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-02","78",",,U","93","H,,U","61","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-03","77",",,U","90","H,,U","62","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-04","72",",,U","84","H,,U","60","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-05","76",",,U","92","H,,U","58","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-06","81",",,U","97","H,,U","65","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-07","86",",,U","105","H,,U","67","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-08","91",",,U","109","H,,U","74","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-09","90",",,U","105","H,,U","74","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-10","87",",,U","101","H,,U","76","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-11","79",",,U","90","H,,U","69","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-12","77",",,U","91","H,,U","63","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-13","81",",,U","96","H,,U","66","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-14","82",",,U","96","H,,U","69","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-15","77",",,U","92","H,,U","64","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-16","76",",,U","94","H,,U","61","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-17","79",",,U","95","H,,U","63","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-18","78",",,U","97","H,,U","61","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-19","81",",,U","96","H,,U","66","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-20","74",",,U","90","H,,U","60","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-21","69",",,U","85","H,,U","53","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-22","73",",,U","91","H,,U","53","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-23","78",",,U","94","H,,U","62","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-24","79",",,U","96","H,,U","63","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-25","80",",,U","96","H,,U","64","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-26","81",",,U","97","H,,U","65","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-27","77",",,U","92","H,,U","61","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-28","75",",,U","92","H,,U","56","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-29","75",",,U","91","H,,U","62","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-30","76",",,U","91","H,,U","59","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-07-31","78",",,U","91","H,,U","62","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-01","77",",,U","94","H,,U","61","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-02","81",",,U","96","H,,U","65","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-03","78",",,U","93","H,,U","62","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-04","77",",,U","94","H,,U","60","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-05","79",",,U","93","H,,U","63","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-06","83",",,U","97","H,,U","68","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-07","81",",,U","94","H,,U","67","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-08","76",",,U","89","H,,U","62","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-09","72",",,U","88","H,,U","55","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-10","76",",,U","94","H,,U","59","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-11","80",",,U","97","H,,U","61","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-12","83",",,U","99","H,,U","68","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-13","86",",,U","102","H,,U","66","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-14","88",",,U","103","H,,U","72","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-15","89",",,U","104","H,,U","73","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-16","85",",,U","98","H,,U","72","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-17","77",",,U","90","H,,U","64","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-18","74",",,U","84","H,,U","64","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-19","70",",,U","84","H,,U","58","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-20","75",",,U","89","H,,U","58","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-21","77",",,U","89","H,,U","64","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-22","78",",,U","93","H,,U","63","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-23","76",",,U","94","H,,U","63","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-24","81",",,U","98","H,,U","66","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-25","80",",,U","93","H,,U","65","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-26","77",",,U","94","H,,U","60","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-27","82",",,U","103","H,,U","64","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-28","87",",,U","105","H,,U","70","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-29","87",",,U","102","H,,U","69","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-30","83",",,U","96","H,,U","71","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-08-31","68",",,U","80","H,,U","56","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-01","76",",,U","94","H,,U","58","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-02","76",",,U","92","H,,U","61","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-03","78",",,U","97","H,,U","61","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-04","80",",,U","98","H,,U","63","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-05","82",",,U","99","H,,U","63","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-06","83",",,U","100","H,,U","68","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-07","82",",,U","97","H,,U","67","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-08","77",",,U","94","H,,U","61","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-09","68",",,U","83","H,,U","57","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-10","71",",,U","91","H,,U","53","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-11","74",",,U","93","H,,U","57","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-12","73",",,U","89","H,,U","60","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-13","71",",,U","91","H,,U","55","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-14","74",",,U","92","H,,U","58","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-15","76",",,U","95","H,,U","61","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-16","75",",,U","91","H,,U","61","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-17","66",",,U","79","H,,U","54","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-18","65",",,U","81","H,,U","49","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-19","63",",,U","75","H,,U","53","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-20","66",",,U","77","H,,U","54","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-21","66",",,U","79","H,,U","53","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-22","69",",,U","84","H,,U","57","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-23","70",",,U","88","H,,U","54","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-24","73",",,U","90","H,,U","56","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-25","74",",,U","90","H,,U","60","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-26","75",",,U","93","H,,U","58","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-27","77",",,U","96","H,,U","60","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-28","79",",,U","98","H,,U","61","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-29","77",",,U","91","H,,U","64","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-09-30","76",",,U","91","H,,U","64","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-01","77",",,U","93","H,,U","63","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-02","71",",,U","78","H,,U","65","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-03","60",",,U","67","H,,U","54","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-04","61",",,U","70","H,,U","55","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-05","60",",,U","73","H,,U","51","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-06","62",",,U","78","H,,U","49","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-07","68",",,U","86","H,,U","52","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-08","66",",,U","82","H,,U","54","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-09","59",",,U","70","H,,U","48","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-10","54",",,U","67","H,,U","45","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-11","55",",,U","67","H,,U","42","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-12","56",",,U","68","H,,U","44","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-13","69",",,U","84","H,,U","56","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-14","62",",,U","77","H,,U","46","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-15","64",",,U","81","H,,U","48","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-16","67",",,U","84","H,,U","53","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-17","68",",,U","86","H,,U","53","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-18","67",",,U","83","H,,U","56","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-19","63",",,U","78","H,,U","54","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-20","59",",,U","73","H,,U","47","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-21","65",",,U","80","H,,U","49","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-22","69",",,U","85","H,,U","58","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-23","67",",,U","86","H,,U","53","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-24","65",",,U","83","H,,U","50","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-25","66",",,U","83","H,,U","52","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-26","67",",,U","84","H,,U","52","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-27","65",",,U","83","H,,U","53","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-28","66",",,U","82","H,,U","52","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-29","65",",,U","82","H,,U","51","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-30","63",",,U","72","H,,U","56","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-10-31","61",",,U","69","H,,U","55","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-11-01","57",",,U","60","H,,U","54","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-11-02","57",",,U","63","H,,U","52","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-11-03","52",",,U","56","H,,U","49","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-11-04","49",",,U","58","H,,U","40","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-11-05","48",",,U","56","H,,U","38","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-11-06","54",",,U","67","H,,U","44","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-11-07","56",",,U","68","H,,U","43","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-11-08","55",",,U","63","H,,U","48","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-11-09","51",",,U","62","H,,U","44","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-11-10","50",",,U","62","H,,U","42","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-11-11","52",",,U","60","H,,U","45","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-11-12","54",",,U","65","H,,U","48","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-11-13","62",",,U","75","H,,U","47","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-11-14","71",",,U","82","H,,U","61","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-11-15","63",",,U","75","H,,U","53","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-11-16","61",",,U","75","H,,U","49","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-11-17","62",",,U","78","H,,U","51","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-11-18","61",",,U","77","H,,U","51","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-11-19","57",",,U","68","H,,U","49","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-11-20","54",",,U","66","H,,U","45","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-11-21","50",",,U","62","H,,U","37","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-11-22","50",",,U","63","H,,U","41","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-11-23","51",",,U","65","H,,U","41","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-11-24","54",",,U","68","H,,U","42","H,,U"
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","2008-11-25","53",",,U","63","H,,U","47","H,,U"
