2173,PST,'RESERVOIR ELEVATION (feet)'
19940624,0000,4997.98
19940625,0000,4997.94
19940626,0000,4997.90
19940627,0000,4997.88
19940628,0000,4997.82
19940629,0000,4997.77
19940630,0000,m
19940701,0000,m
19940702,0000,m
19940703,0000,4997.59
19940704,0000,4997.55
19940705,0000,4997.50
19940706,0000,4997.48
19940707,0000,4997.45
19940708,0000,4997.38
19940709,0000,4997.33
19940710,0000,4997.28
19940711,0000,4997.24
19940712,0000,4997.20
19940713,0000,4997.16
19940714,0000,4997.12
19940715,0000,4997.09
19940716,0000,4997.04
19940717,0000,4996.98
19940718,0000,4996.94
19940719,0000,4996.91
19940720,0000,4996.86
19940721,0000,4996.82
19940722,0000,4996.76
19940723,0000,4996.73
19940724,0000,4996.67
19940725,0000,4996.61
19940726,0000,4996.57
19940727,0000,4996.54
19940728,0000,4996.49
19940729,0000,4996.46
19940730,0000,4996.41
19940731,0000,4996.34
19940801,0000,4996.28
19940802,0000,4996.24
19940803,0000,4996.19
19940804,0000,4996.15
19940805,0000,4996.10
19940806,0000,4996.05
19940807,0000,4995.99
19940808,0000,4995.94
19940809,0000,4995.89
19940810,0000,4995.85
19940811,0000,4995.79
19940812,0000,4995.74
19940813,0000,4995.72
19940814,0000,4995.66
19940815,0000,4995.61
19940816,0000,4995.56
19940817,0000,4995.52
19940818,0000,4995.47
19940819,0000,4995.42
19940820,0000,4995.37
19940821,0000,4995.37
19940822,0000,4995.27
19940823,0000,4995.23
19940824,0000,4995.19
19940825,0000,4995.14
19940826,0000,4995.09
19940827,0000,4995.05
19940828,0000,4995.01
19940829,0000,4994.97
19940830,0000,4994.93
19940831,0000,4994.89
19940901,0000,4994.83
19940902,0000,4994.79
19940903,0000,4994.74
19940904,0000,4994.70
19940905,0000,4994.66
19940906,0000,4999.63
19940907,0000,4994.58
19940908,0000,4994.53
19940909,0000,4994.53
19940910,0000,4994.44
19940911,0000,4994.39
19940912,0000,4994.35
19940913,0000,m
19940914,0000,4994.31
19940915,0000,4994.25
19940916,0000,4994.21
19940917,0000,4994.18
19940918,0000,4994.13
19940919,0000,4994.10
19940920,0000,4994.06
19940921,0000,4994.02
19940922,0000,4993.98
19940923,0000,4993.94
19940924,0000,4993.91
19940925,0000,4993.87
19940926,0000,4993.84
19940927,0000,4993.80
19940928,0000,4993.78
19940929,0000,4993.75
19940930,0000,4993.72
19941001,0000,4993.69
19941002,0000,4993.69
19941003,0000,4993.60
19941004,0000,4993.59
19941005,0000,4993.59
19941006,0000,4993.56
19941007,0000,4993.49
19941008,0000,4993.47
19941009,0000,4993.42
19941010,0000,4993.39
19941011,0000,4993.35
19941012,0000,4993.31
19941013,0000,4993.27
19941014,0000,m
19941015,0000,4993.19
19941016,0000,4993.15
19941017,0000,4993.12
19941018,0000,4993.09
19941019,0000,4993.05
19941020,0000,4993.02
19941021,0000,4993.02
19941022,0000,4992.95
19941023,0000,4992.92
19941024,0000,4992.89
19941025,0000,4992.85
19941026,0000,4992.82
19941027,0000,4992.78
19941028,0000,4992.76
19941029,0000,4992.72
19941030,0000,4992.68
19941031,0000,4992.67
19941101,0000,4992.64
19941102,0000,m
19941103,0000,4992.56
19941104,0000,4992.53
19941105,0000,4992.53
19941106,0000,4992.61
19941107,0000,4992.66
19941108,0000,4992.62
19941109,0000,4992.63
19941110,0000,4992.61
19941111,0000,4992.59
19941112,0000,4992.57
19941113,0000,4992.55
19941114,0000,4992.52
19941115,0000,4992.50
19941116,0000,4992.51
19941117,0000,4992.54
19941118,0000,4992.48
19941119,0000,4992.46
19941120,0000,4992.44
19941121,0000,4992.42
19941122,0000,4992.40
19941123,0000,4992.38
19941124,0000,4992.38
19941125,0000,4992.45
19941126,0000,4992.42
19941127,0000,4992.40
19941128,0000,4992.38
19941129,0000,4992.37
19941130,0000,4992.68
19941201,0000,4992.68
19941202,0000,4992.36
19941203,0000,4992.41
19941204,0000,4992.41
19941205,0000,4992.41
19941206,0000,4992.49
19941207,0000,4992.48
19941208,0000,4992.46
19941209,0000,4992.45
19941210,0000,4992.40
19941211,0000,4992.41
19941212,0000,4992.43
19941213,0000,4992.38
19941214,0000,4992.40
19941215,0000,4992.36
19941216,0000,4992.36
19941217,0000,4992.37
19941218,0000,4992.35
19941219,0000,4992.31
19941220,0000,4992.32
19941221,0000,4992.28
19941222,0000,4992.26
19941223,0000,4992.25
19941224,0000,4992.24
19941225,0000,4992.23
19941226,0000,4992.21
19941227,0000,4992.21
19941228,0000,4992.19
19941229,0000,4992.17
19941230,0000,4992.16
19941231,0000,4992.14
19950101,0000,4992.13
19950102,0000,4992.11
19950103,0000,4992.12
19950104,0000,4992.12
19950105,0000,4992.11
19950106,0000,4992.16
19950107,0000,4992.22
19950108,0000,4992.35
19950109,0000,4992.56
19950110,0000,4992.84
19950111,0000,4992.94
19950112,0000,4993.02
19950113,0000,4993.33
19950114,0000,4993.96
19950115,0000,4994.26
19950116,0000,4994.41
19950117,0000,4994.49
19950118,0000,4994.58
19950119,0000,4994.63
19950120,0000,4994.66
19950121,0000,4994.71
19950122,0000,4994.78
19950123,0000,4994.82
19950124,0000,4994.85
19950125,0000,4994.89
19950126,0000,4994.93
19950127,0000,4994.97
19950128,0000,4994.99
19950129,0000,4995.01
19950130,0000,4995.07
19950131,0000,m
19950201,0000,4995.64
19950202,0000,4995.96
19950203,0000,4996.16
19950204,0000,4996.30
19950205,0000,4996.42
19950206,0000,4996.55
19950207,0000,4996.67
19950208,0000,4996.79
19950209,0000,4996.88
19950210,0000,4996.98
19950211,0000,4997.05
19950212,0000,4997.13
19950213,0000,4997.30
19950214,0000,4997.38
19950215,0000,4997.42
19950216,0000,4997.44
19950217,0000,4997.50
19950218,0000,4997.56
19950219,0000,4997.62
19950220,0000,4997.68
19950221,0000,4997.79
19950222,0000,4997.90
19950223,0000,4998.05
19950224,0000,4998.23
19950225,0000,4998.42
19950226,0000,4998.59
19950227,0000,4998.79
19950228,0000,4999.00
19950301,0000,4999.21
19950302,0000,4999.47
19950303,0000,4999.79
19950304,0000,4900.01
19950305,0000,4900.18
19950306,0000,5000.32
19950307,0000,5000.45
19950308,0000,5000.61
19950309,0000,5002.58
19950310,0000,5003.79
19950311,0000,5003.71
19950312,0000,5003.45
19950313,0000,5003.29
19950314,0000,5003.20
19950315,0000,5003.13
19950316,0000,5003.00
19950317,0000,5002.93
19950318,0000,5003.02
19950319,0000,5002.99
19950320,0000,5003.18
19950321,0000,5003.05
19950322,0000,5002.97
19950323,0000,5002.83
19950324,0000,5002.72
19950325,0000,5002.58
19950326,0000,5002.50
19950327,0000,5002.44
19950328,0000,5002.35
19950329,0000,5002.31
19950330,0000,5002.30
19950331,0000,5002.34
19950401,0000,5002.40
19950402,0000,5002.43
19950403,0000,5002.48
19950404,0000,5002.69
19950405,0000,5002.96
19950406,0000,m
19950407,0000,m
19950408,0000,m
19950409,0000,m
19950410,0000,5002.00
19950411,0000,m
19950412,0000,5002.99
19950413,0000,5003.17
19950414,0000,5003.07
19950415,0000,5003.00
19950416,0000,5002.88
19950417,0000,5002.80
19950418,0000,5002.77
19950419,0000,5002.72
19950420,0000,5002.71
19950421,0000,5002.74
19950422,0000,5002.88
19950423,0000,5002.99
19950424,0000,5003.16
19950425,0000,5003.35
19950426,0000,5003.05
19950427,0000,5003.02
19950428,0000,5003.03
19950429,0000,5004.55
19950430,0000,5004.68
19950501,0000,5005.30
19950502,0000,5004.86
19950503,0000,5004.53
19950504,0000,5004.38
19950505,0000,5004.23
19950506,0000,5004.05
19950507,0000,5003.92
19950508,0000,5003.80
19950509,0000,5003.77
19950510,0000,5003.75
19950511,0000,5003.82
19950512,0000,5003.79
19950513,0000,5003.76
19950514,0000,5003.75
19950515,0000,5003.84
19950516,0000,5003.79
19950517,0000,5003.82
19950518,0000,5003.89
19950519,0000,5003.97
19950520,0000,5003.99
19950521,0000,5003.97
19950522,0000,5003.94
19950523,0000,5003.92
19950524,0000,5003.89
19950525,0000,5003.86
19950526,0000,5003.85
19950527,0000,5003.85
19950528,0000,5003.83
19950529,0000,5003.82
19950530,0000,5003.82
19950531,0000,m
19950601,0000,5003.81
19950602,0000,5003.80
19950603,0000,5003.73
19950604,0000,5003.72
19950605,0000,5003.63
19950606,0000,5003.51
19950607,0000,5003.44
19950608,0000,5003.31
19950609,0000,5003.31
19950610,0000,5003.29
19950611,0000,5012.54
19950612,0000,5012.59
19950613,0000,5012.55
19950614,0000,5003.18
19950615,0000,5003.31
19950616,0000,5003.70
19950617,0000,5003.56
19950618,0000,5003.44
19950619,0000,5003.31
19950620,0000,5003.20
19950621,0000,5003.16
19950622,0000,5003.10
19950623,0000,5003.05
19950624,0000,5003.01
19950625,0000,5002.94
19950626,0000,5002.92
19950627,0000,m
19950628,0000,5002.87
19950629,0000,5002.82
19950630,0000,5002.79
19950701,0000,5002.77
19950702,0000,5002.70
19950703,0000,5002.68
19950704,0000,5002.65
19950705,0000,m
19950706,0000,5002.58
19950707,0000,5002.54
19950708,0000,5002.52
19950709,0000,5002.53
19950710,0000,5002.50
19950711,0000,5002.49
19950712,0000,5002.46
19950713,0000,5002.44
19950714,0000,5002.44
19950715,0000,5002.43
19950716,0000,5002.42
19950717,0000,5002.42
19950718,0000,5002.43
19950719,0000,5002.43
19950720,0000,5002.40
19950721,0000,5002.39
19950722,0000,5002.36
19950723,0000,5002.34
19950724,0000,5002.31
19950725,0000,5002.27
19950726,0000,5002.25
19950727,0000,5002.25
19950728,0000,m
19950729,0000,m
19950730,0000,m
19950731,0000,5002.17
19950801,0000,5002.15
19950802,0000,5002.14
19950803,0000,5002.14
19950804,0000,5002.11
19950805,0000,5002.10
19950806,0000,5002.08
19950807,0000,5012.53
19950808,0000,5012.59
19950809,0000,5002.01
19950810,0000,5012.58
19950811,0000,5001.98
19950812,0000,m
19950813,0000,m
19950814,0000,5001.90
19950815,0000,5001.88
19950816,0000,5001.87
19950817,0000,5001.82
19950818,0000,5001.83
19950819,0000,5001.78
19950820,0000,5001.39
19950821,0000,5001.32
19950822,0000,5001.29
19950823,0000,5001.71
19950824,0000,5001.66
19950825,0000,5001.60
19950826,0000,5001.56
19950827,0000,5001.53
19950828,0000,5001.47
19950829,0000,5001.45
19950830,0000,5001.40
19950831,0000,5001.36
19950901,0000,5001.39
19950902,0000,5001.33
19950903,0000,5000.00
19950904,0000,5001.20
19950905,0000,m
19950906,0000,5001.15
19950907,0000,5001.14
19950908,0000,5001.09
19950909,0000,5001.06
19950910,0000,5001.02
19950911,0000,5000.99
19950912,0000,5000.96
19950913,0000,5000.91
19950914,0000,5000.87
19950915,0000,5000.85
19950916,0000,5000.79
19950917,0000,5000.75
19950918,0000,5000.73
19950919,0000,5000.72
19950920,0000,5000.72
19950921,0000,5000.71
19950922,0000,5000.63
19950923,0000,5000.59
19950924,0000,5000.55
19950925,0000,5000.50
19950926,0000,m
19950927,0000,5000.41
19950928,0000,5000.35
19950929,0000,5000.32
19950930,0000,5000.30
19951001,0000,5000.26
19951002,0000,5000.19
19951003,0000,5000.16
19951004,0000,5000.08
19951005,0000,5000.04
19951006,0000,5000.01
19951007,0000,5099.95
19951008,0000,5000.01
19951009,0000,5099.87
19951010,0000,5099.83
19951011,0000,5099.79
19951012,0000,5099.75
19951013,0000,-9999.00
19951014,0000,5099.68
19951015,0000,5099.63
19951016,0000,4999.59
19951017,0000,4999.54
19951018,0000,4999.51
19951019,0000,m
19951020,0000,4999.43
19951021,0000,m
19951022,0000,m
19951023,0000,4999.29
19951024,0000,4999.26
19951025,0000,4999.21
19951026,0000,4999.19
19951027,0000,4999.15
19951028,0000,4999.11
19951029,0000,m
19951030,0000,4999.03
19951031,0000,4999.00
19951101,0000,4998.96
19951102,0000,4998.91
19951103,0000,m
19951104,0000,4998.84
19951105,0000,4998.80
19951106,0000,4998.76
19951107,0000,4998.73
19951108,0000,4998.70
19951109,0000,4998.67
19951110,0000,4998.63
19951111,0000,4998.60
19951112,0000,4998.57
19951113,0000,4998.53
19951114,0000,4998.50
19951115,0000,4998.46
19951116,0000,4998.43
19951117,0000,4998.40
19951118,0000,m
19951119,0000,4998.33
19951120,0000,4998.33
19951121,0000,4998.27
19951122,0000,4998.24
19951123,0000,4998.21
19951124,0000,4998.17
19951125,0000,4998.21
19951126,0000,4998.20
19951127,0000,4998.17
19951128,0000,4998.12
19951129,0000,4998.10
19951130,0000,m
19951201,0000,4998.10
19951202,0000,4998.08
19951203,0000,4998.06
19951204,0000,4998.05
19951205,0000,4998.05
19951206,0000,4998.04
19951207,0000,4998.05
19951208,0000,4997.99
19951209,0000,4997.97
19951210,0000,4997.98
19951211,0000,4998.08
19951212,0000,4998.74
19951213,0000,4998.89
19951214,0000,4998.92
19951215,0000,4998.98
19951216,0000,4998.99
19951217,0000,4998.97
19951218,0000,4998.99
19951219,0000,4998.99
19951220,0000,4998.97
19951221,0000,4998.94
19951222,0000,4998.93
19951223,0000,4998.89
19951224,0000,4998.88
19951225,0000,4998.86
19951226,0000,4998.84
19951227,0000,4998.86
19951228,0000,4998.83
19951229,0000,4998.86
19951230,0000,4998.89
19951231,0000,4998.97
19960101,0000,4998.97
19960102,0000,4999.00
19960103,0000,4998.99
19960104,0000,4999.01
19960105,0000,4998.99
19960106,0000,4998.98
19960107,0000,4998.94
19960108,0000,4998.97
19960109,0000,4998.98
19960110,0000,4998.96
19960111,0000,4998.97
19960112,0000,4998.90
19960113,0000,4998.88
19960114,0000,4998.92
19960115,0000,4998.97
19960116,0000,4999.18
19960117,0000,4999.27
19960118,0000,4999.38
19960119,0000,4999.42
19960120,0000,4999.52
19960121,0000,4999.53
19960122,0000,4999.57
19960123,0000,4999.59
19960124,0000,4999.68
19960125,0000,4999.72
19960126,0000,4999.75
19960127,0000,4999.89
19960128,0000,4999.88
19960129,0000,4999.92
19960130,0000,4999.92
19960131,0000,4999.98
19960201,0000,4999.99
19960202,0000,4999.99
19960203,0000,4900.01
19960204,0000,4900.34
19960205,0000,5000.91
19960206,0000,5001.29
19960207,0000,5001.50
19960208,0000,5001.74
19960209,0000,5001.92
19960210,0000,5002.12
19960211,0000,5002.32
19960212,0000,5002.45
19960213,0000,5002.55
19960214,0000,5002.61
19960215,0000,5002.64
19960216,0000,5002.71
19960217,0000,5003.04
19960218,0000,5003.20
19960219,0000,5003.26
19960220,0000,5003.22
19960221,0000,5003.15
19960222,0000,5002.98
19960223,0000,5002.91
19960224,0000,5002.86
19960225,0000,5002.78
19960226,0000,5002.71
19960227,0000,5002.67
19960228,0000,5002.64
19960229,0000,5002.60
19960301,0000,5002.59
19960302,0000,5002.57
19960303,0000,5002.59
19960304,0000,5002.67
19960305,0000,5002.65
19960306,0000,5002.62
19960307,0000,5002.60
19960308,0000,5002.60
19960309,0000,5002.61
19960310,0000,5002.63
19960311,0000,5002.72
19960312,0000,5002.73
19960313,0000,5002.68
19960314,0000,5002.67
19960315,0000,5002.71
19960316,0000,5002.76
19960317,0000,5002.81
19960318,0000,5002.87
19960319,0000,5002.97
19960320,0000,5003.06
19960321,0000,5003.12
19960322,0000,5003.15
19960323,0000,5003.08
19960324,0000,5003.00
19960325,0000,5002.96
19960326,0000,5002.92
19960328,0000,5003.11
19960329,0000,5003.06
19960330,0000,5002.99
19960331,0000,5002.97
19960401,0000,5003.19
19960402,0000,5003.21
19960403,0000,5003.16
19960404,0000,5003.10
19960405,0000,5003.08
19960406,0000,5003.13
19960407,0000,5003.24
19960408,0000,5003.34
19960409,0000,5003.40
19960410,0000,5003.36
19960411,0000,5003.30
19960412,0000,5003.28
19960413,0000,5003.21
19960414,0000,5003.19
19960415,0000,5003.25
19960416,0000,5003.36
19960417,0000,5003.33
19960418,0000,5003.26
19960419,0000,5003.20
19960420,0000,5003.13
19960421,0000,5003.07
19960422,0000,5003.06
19960423,0000,5003.09
19960424,0000,5003.25
19960425,0000,5003.31
19960426,0000,5003.37
19960427,0000,5003.32
19960428,0000,5003.29
19960429,0000,5003.28
19960430,0000,5003.32
19960501,0000,5003.35
19960502,0000,5003.37
19960503,0000,5003.33
19960504,0000,5003.30
19960505,0000,5003.25
19960506,0000,5003.22
19960507,0000,5003.20
19960508,0000,5003.17
19960509,0000,5003.13
19960510,0000,5003.11
19960511,0000,5003.10
19960512,0000,5003.11
19960513,0000,5003.12
19960514,0000,5003.13
19960515,0000,5003.19
19960516,0000,5003.61
19960517,0000,5003.99
19960518,0000,5004.00
19960519,0000,5003.81
19960520,0000,5003.58
19960521,0000,5003.45
19960522,0000,5003.30
19960523,0000,5003.21
19960524,0000,5003.12
19960525,0000,5003.07
19960526,0000,5002.98
19960527,0000,5003.03
19960528,0000,5002.96
19960529,0000,5002.93
19960530,0000,m
19960531,0000,m
19960601,0000,5002.81
19960602,0000,5002.76
19960603,0000,5002.73
19960604,0000,5002.70
19960605,0000,5002.65
19960606,0000,5002.60
19960607,0000,5002.57
19960608,0000,5002.55
19960609,0000,5002.53
19960610,0000,5002.51
19960611,0000,5002.49
19960612,0000,5002.47
19960613,0000,5002.46
19960614,0000,5002.44
19960615,0000,5002.42
19960616,0000,5002.39
19960617,0000,5002.38
19960618,0000,5002.34
19960619,0000,m
19960620,0000,5002.32
19960621,0000,5002.33
19960622,0000,5002.33
19960623,0000,5002.31
19960624,0000,m
19960625,0000,5002.26
19960626,0000,5002.30
19960627,0000,5002.30
19960628,0000,5002.30
19960629,0000,5002.29
19960630,0000,5002.26
19960701,0000,5002.26
19960702,0000,5002.22
19960703,0000,5002.19
19960704,0000,5002.17
19960705,0000,5002.16
19960706,0000,5002.15
19960707,0000,5002.14
19960708,0000,5002.11
19960709,0000,5002.10
19960710,0000,5002.08
19960711,0000,5002.06
19960712,0000,5002.04
19960713,0000,5002.03
19960714,0000,5002.01
19960715,0000,5001.99
19960716,0000,5001.96
19960717,0000,5001.93
19960718,0000,5001.89
19960719,0000,5001.85
19960720,0000,5001.83
19960721,0000,5001.81
19960722,0000,5001.80
19960723,0000,5001.77
19960724,0000,5001.73
19960725,0000,5001.69
19960726,0000,5001.67
19960727,0000,5001.61
19960728,0000,5001.58
19960729,0000,5001.55
19960730,0000,5001.51
19960731,0000,5001.48
19960801,0000,5001.42
19960802,0000,5001.37
19960803,0000,5001.32
19960804,0000,5001.29
19960805,0000,5001.23
19960806,0000,5001.18
19960807,0000,5001.15
19960808,0000,5001.10
19960809,0000,5001.06
19960810,0000,5001.01
19960811,0000,5000.98
19960812,0000,5000.93
19960813,0000,5000.92
19960814,0000,5000.88
19960815,0000,5000.83
19960816,0000,5000.78
19960817,0000,5000.73
19960818,0000,5000.68
19960819,0000,5000.63
19960820,0000,5000.58
19960821,0000,5000.53
19960822,0000,5000.49
19960823,0000,5000.44
19960824,0000,5000.41
19960825,0000,5000.37
19960826,0000,5000.34
19960827,0000,5000.29
19960828,0000,5000.23
19960829,0000,5000.19
19960830,0000,5000.14
19960831,0000,5000.08
19960901,0000,5000.03
19960902,0000,5099.97
19960903,0000,4999.91
19960904,0000,4999.86
19960905,0000,4999.79
19960906,0000,4999.75
19960907,0000,4999.69
19960908,0000,4999.65
19960909,0000,4999.60
19960910,0000,4999.55
19960911,0000,4999.50
19960912,0000,4900.00
19960913,0000,4999.38
19960914,0000,4999.35
19960915,0000,4999.34
19960916,0000,4999.31
19960917,0000,4999.26
19960918,0000,4999.21
19960919,0000,4999.17
19960920,0000,4999.14
19960921,0000,4999.09
19960922,0000,4999.05
19960923,0000,4999.00
19960924,0000,4998.95
19960925,0000,4998.92
19960926,0000,4998.86
19960927,0000,4998.82
19960928,0000,4998.77
19960929,0000,4998.73
19960930,0000,4998.69
19961001,0000,4998.65
19961002,0000,4998.61
19961003,0000,4998.56
19961004,0000,4998.51
19961005,0000,4998.47
19961006,0000,4998.42
19961007,0000,4998.38
19961008,0000,4998.33
19961009,0000,4998.29
19961010,0000,4998.24
19961011,0000,4998.19
19961012,0000,4998.14
19961013,0000,4998.09
19961014,0000,4998.08
19961015,0000,4998.02
19961016,0000,4997.95
19961017,0000,4997.91
19961018,0000,4997.94
19961019,0000,4997.88
19961020,0000,4997.85
19961021,0000,m
19961022,0000,4997.79
19961023,0000,4997.76
19961024,0000,4997.77
19961025,0000,4997.72
19961026,0000,4997.67
19961027,0000,4997.68
19961028,0000,4997.65
19961029,0000,m
19961030,0000,4997.59
19961031,0000,4997.56
19961101,0000,4997.53
19961102,0000,4997.51
19961103,0000,4997.48
19961104,0000,4997.47
19961105,0000,4997.44
19961106,0000,4997.41
19961107,0000,4997.39
19961108,0000,4997.33
19961109,0000,4997.31
19961110,0000,4997.28
19961111,0000,4997.25
19961112,0000,4997.22
19961113,0000,4997.19
19961114,0000,4997.16
19961115,0000,4997.13
19961116,0000,4997.13
19961117,0000,4997.22
19961118,0000,4997.40
19961119,0000,4997.55
19961120,0000,4997.61
19961121,0000,4997.62
19961122,0000,4997.65
19961123,0000,4997.66
19961124,0000,4997.66
19961125,0000,4997.66
19961126,0000,4997.62
19961127,0000,4997.60
19961128,0000,4997.59
19961129,0000,4997.57
19961130,0000,4997.58
19961201,0000,4997.60
19961202,0000,4997.58
19961203,0000,4997.54
19961204,0000,4997.62
19961205,0000,4997.95
19961206,0000,4998.01
19961207,0000,4998.06
19961208,0000,4998.15
19961209,0000,4998.25
19961210,0000,4998.54
19961211,0000,4998.79
19961212,0000,4999.10
19961213,0000,4999.30
19961214,0000,4999.39
19961215,0000,4999.46
19961216,0000,4999.50
19961217,0000,4999.53
19961218,0000,4999.56
19961219,0000,4999.58
19961220,0000,4999.65
19961221,0000,4999.76
19961222,0000,4999.83
19961223,0000,4999.84
19961224,0000,4999.86
19961225,0000,4999.88
19961226,0000,4900.02
19961227,0000,4900.15
19961228,0000,4900.28
19961229,0000,4900.63
19961230,0000,5001.52
19961231,0000,5003.46
19970101,0000,5007.20
19970102,0000,5006.71
19970103,0000,5006.71
19970104,0000,-9999.00
19970105,0000,5003.92
19970106,0000,5003.60
19970107,0000,5003.40
19970108,0000,5003.29
19970109,0000,5003.16
19970110,0000,5003.10
19970111,0000,5003.02
19970112,0000,5002.94
19970113,0000,5002.83
19970114,0000,5002.79
19970115,0000,5002.78
19970116,0000,5002.78
19970117,0000,5002.78
19970118,0000,5002.77
19970119,0000,5002.76
19970120,0000,5002.72
19970121,0000,5002.76
19970122,0000,5002.83
19970123,0000,5002.78
19970124,0000,5002.77
19970125,0000,5002.80
19970126,0000,5002.77
19970127,0000,5002.88
19970128,0000,5002.87
19970129,0000,5002.84
19970130,0000,5002.81
19970131,0000,5002.81
19970201,0000,5002.81
19970202,0000,5002.81
19970203,0000,5002.80
19970204,0000,5002.78
19970205,0000,5002.73
19970206,0000,5002.73
19970207,0000,5002.72
19970208,0000,5002.71
19970209,0000,5002.69
19970210,0000,5002.68
19970211,0000,5002.67
19970212,0000,5002.65
19970213,0000,5002.65
19970214,0000,5002.65
19970215,0000,5002.64
19970216,0000,5002.65
19970217,0000,5002.66
19970218,0000,5002.66
19970219,0000,5002.66
19970220,0000,5002.66
19970221,0000,5002.66
19970222,0000,5002.65
19970223,0000,5002.66
19970224,0000,5002.62
19970225,0000,5002.63
19970226,0000,5002.64
19970227,0000,5002.65
19970228,0000,5002.64
19970301,0000,5002.64
19970302,0000,5002.66
19970303,0000,5002.63
19970304,0000,5002.63
19970305,0000,5002.63
19970306,0000,5002.63
19970307,0000,5002.64
19970308,0000,5002.65
19970309,0000,5002.65
19970310,0000,5002.67
19970311,0000,5002.73
19970312,0000,5002.74
19970313,0000,5002.75
19970314,0000,5002.78
19970315,0000,5002.84
19970316,0000,5002.95
19970317,0000,5002.98
19970318,0000,5002.98
19970319,0000,m
19970320,0000,5003.04
19970321,0000,5003.13
19970322,0000,5003.20
19970323,0000,5003.24
19970324,0000,5003.24
19970325,0000,5003.24
19970326,0000,5003.28
19970327,0000,5003.30
19970328,0000,5003.27
19970329,0000,5003.21
19970330,0000,5003.16
19970331,0000,5003.14
19970401,0000,5003.07
19970402,0000,5003.00
19970403,0000,5002.95
19970404,0000,5002.93
19970405,0000,5002.93
19970406,0000,5002.91
19970407,0000,5002.89
19970408,0000,5002.91
19970409,0000,5002.91
19970410,0000,5002.90
19970411,0000,5002.87
19970412,0000,5002.84
19970413,0000,5002.84
19970414,0000,5002.85
19970415,0000,m
19970416,0000,5002.92
19970417,0000,5002.97
19970418,0000,5003.02
19970419,0000,5003.18
19970420,0000,5003.26
19970421,0000,5003.39
19970422,0000,5003.35
19970423,0000,5003.34
19970424,0000,5003.26
19970425,0000,5003.18
19970426,0000,5003.13
19970427,0000,5003.11
19970428,0000,5003.12
19970429,0000,5003.10
19970430,0000,5003.06
19970501,0000,5003.00
19970502,0000,5002.94
19970503,0000,5002.91
19970504,0000,5002.90
19970505,0000,5002.85
19970506,0000,5002.84
19970507,0000,5002.79
19970508,0000,5002.77
19970509,0000,5002.77
19970510,0000,5002.76
19970511,0000,5002.74
19970512,0000,5002.72
19970513,0000,5002.69
19970514,0000,5002.65
19970515,0000,5002.61
19970516,0000,5002.62
19970517,0000,5002.59
19970518,0000,5002.57
19970519,0000,5002.55
19970520,0000,5002.52
19970521,0000,5002.51
19970522,0000,5002.48
19970523,0000,5002.55
19970524,0000,5002.57
19970525,0000,5002.56
19970526,0000,5002.52
19970527,0000,5002.51
19970528,0000,5002.49
19970529,0000,5002.47
19970530,0000,5002.46
19970531,0000,5002.43
19970601,0000,5002.41
19970602,0000,5002.39
19970603,0000,5002.37
19970604,0000,5002.40
19970605,0000,5002.41
19970606,0000,5002.41
19970607,0000,5002.39
19970608,0000,5002.38
19970609,0000,5002.40
19970610,0000,5002.40
19970611,0000,5002.39
19970612,0000,5002.38
19970613,0000,5002.38
19970614,0000,5002.35
19970615,0000,5002.34
19970616,0000,5002.33
19970617,0000,5002.32
19970618,0000,5002.29
19970619,0000,5002.26
19970620,0000,5002.22
19970621,0000,5002.20
19970622,0000,5002.18
19970623,0000,5002.16
19970624,0000,5002.14
19970625,0000,5002.13
19970626,0000,5002.11
19970627,0000,5002.08
19970628,0000,5002.05
19970629,0000,5002.02
19970630,0000,5002.02
19970701,0000,5002.04
19970702,0000,5002.02
19970703,0000,5002.01
19970704,0000,5002.00
19970705,0000,5001.95
19970706,0000,5001.94
19970707,0000,5001.91
19970708,0000,5001.88
19970709,0000,5001.85
19970710,0000,5001.82
19970711,0000,5001.77
19970712,0000,5001.74
19970713,0000,5001.71
19970714,0000,5001.66
19970715,0000,5001.63
19970716,0000,5001.59
19970717,0000,m
19970718,0000,5001.51
19970719,0000,5001.47
19970720,0000,5001.43
19970721,0000,5001.39
19970722,0000,5001.34
19970723,0000,5001.30
19970724,0000,5001.25
19970725,0000,5001.21
19970726,0000,5001.17
19970727,0000,5001.15
19970728,0000,5001.13
19970729,0000,5001.10
19970730,0000,5001.05
19970731,0000,5001.01
19970801,0000,5000.96
19970802,0000,5000.91
19970803,0000,5000.86
19970804,0000,5000.82
19970805,0000,5000.77
19970806,0000,5000.72
19970807,0000,5000.67
19970808,0000,5000.63
19970809,0000,5000.56
19970810,0000,5000.50
19970811,0000,5000.44
19970812,0000,5000.40
19970813,0000,5000.35
19970814,0000,5000.32
19970815,0000,5000.23
19970816,0000,5000.19
19970817,0000,5000.14
19970818,0000,5000.08
19970819,0000,5000.02
19970820,0000,4999.97
19970821,0000,4999.93
19970822,0000,4999.88
19970823,0000,4999.82
19970824,0000,4999.78
19970825,0000,4999.73
19970826,0000,4999.67
19970827,0000,4999.62
19970828,0000,4999.56
19970829,0000,4999.51
19970830,0000,4999.47
19970831,0000,4999.41
19970901,0000,4999.37
19970902,0000,4999.34
19970903,0000,4999.29
19970904,0000,4999.24
19970905,0000,4999.20
19970906,0000,4999.15
19970907,0000,4999.09
19970908,0000,4999.05
19970909,0000,4999.00
