2576,PST,'RESERVOIR STORAGE (af)'
20030203,0000,45695
20030204,0000,45723
20030205,0000,45723
20030206,0000,45752
20030207,0000,45752
20030208,0000,45752
20030209,0000,45752
20030210,0000,45809
20030211,0000,45809
20030212,0000,45809
20030213,0000,45894
20030214,0000,45981
20030215,0000,46009
20030216,0000,46154
20030217,0000,46182
20030218,0000,46211
20030219,0000,46211
20030220,0000,46267
20030221,0000,46297
20030222,0000,46297
20030223,0000,46297
20030224,0000,46326
20030225,0000,46326
20030226,0000,46326
20030227,0000,46326
20030228,0000,46326
20030301,0000,46326
20030302,0000,46326
20030303,0000,46326
20030304,0000,46325
20030305,0000,46326
20030306,0000,46326
20030307,0000,46354
20030308,0000,46383
20030309,0000,46440
20030310,0000,46498
20030311,0000,46672
20030312,0000,46817
20030313,0000,46903
20030314,0000,47515
20030315,0000,48338
20030316,0000,48515
20030317,0000,48632
20030318,0000,48751
20030319,0000,48841
20030320,0000,48989
20030321,0000,49139
20030322,0000,49228
20030323,0000,49467
20030324,0000,49616
20030325,0000,49706
20030326,0000,50065
20030327,0000,50185
20030328,0000,50246
20030329,0000,50397
20030330,0000,50518
20030331,0000,50578
20030401,0000,50547
20030402,0000,50547
20030403,0000,50578
20030404,0000,50608
20030405,0000,50668
20030406,0000,50789
20030407,0000,51245
20030408,0000,51428
20030409,0000,51520
20030410,0000,51550
20030411,0000,51459
20030412,0000,51520
20030413,0000,51550
20030414,0000,51550
20030415,0000,51580
20030416,0000,51795
20030417,0000,52751
20030418,0000,52876
20030419,0000,53062
20030420,0000,53185
20030421,0000,53310
20030422,0000,53342
20030423,0000,53435
20030424,0000,53467
20030425,0000,53530
20030426,0000,54346
20030427,0000,54536
20030428,0000,54693
20030429,0000,54853
20030430,0000,55044
20030501,0000,55266
20030502,0000,55394
20030503,0000,55650
20030504,0000,55873
20030505,0000,55970
20030506,0000,56066
20030507,0000,56195
20030508,0000,56260
20030509,0000,56291
20030510,0000,56420
20030511,0000,56972
20030512,0000,57133
20030513,0000,57264
20030514,0000,57329
20030515,0000,57394
20030516,0000,57459
20030517,0000,57491
20030518,0000,57525
20030519,0000,57556
20030520,0000,57655
20030521,0000,57753
20030522,0000,57786
20030523,0000,57852
20030524,0000,57884
20030525,0000,57884
20030526,0000,57884
20030527,0000,57916
20030528,0000,57949
20030529,0000,57949
20030530,0000,57949
20030531,0000,57884
20030601,0000,57852
20030602,0000,57852
20030603,0000,57818
20030604,0000,57818
20030605,0000,57753
20030606,0000,57687
20030607,0000,57655
20030608,0000,57556
20030609,0000,57459
20030610,0000,57361
20030611,0000,57295
20030612,0000,57165
20030613,0000,57068
20030614,0000,57003
20030615,0000,56907
20030616,0000,56873
20030617,0000,56842
20030618,0000,56744
20030619,0000,56647
20030620,0000,56518
20030621,0000,56420
20030622,0000,56291
20030623,0000,56131
20030624,0000,56131
20030625,0000,56131
20030626,0000,56131
20030627,0000,56131
20030628,0000,56066
20030629,0000,55938
20030630,0000,55842
20030701,0000,55714
20030702,0000,55650
20030703,0000,55553
20030704,0000,55489
20030705,0000,55458
20030706,0000,55394
20030707,0000,55266
20030708,0000,55171
20030709,0000,55107
20030710,0000,55044
20030711,0000,54980
20030712,0000,54884
20030713,0000,54789
20030714,0000,54693
20030715,0000,54568
20030716,0000,54505
20030717,0000,54442
20030718,0000,54378
20030719,0000,54283
20030720,0000,54220
20030721,0000,54157
20030722,0000,54063
20030723,0000,54031
20030724,0000,53937
20030725,0000,53843
20030726,0000,53718
20030727,0000,53623
20030728,0000,53560
20030729,0000,53498
20030730,0000,53405
20030731,0000,53280
20030801,0000,53185
20030802,0000,53140
20030803,0000,53093
20030804,0000,53030
20030805,0000,52968
20030806,0000,52844
20030807,0000,52720
20030808,0000,52658
20030809,0000,52565
20030810,0000,52472
20030811,0000,52348
20030812,0000,52226
20030813,0000,52165
20030814,0000,52105
20030815,0000,52041
20030816,0000,51980
20030817,0000,51887
20030818,0000,51857
20030819,0000,51795
20030820,0000,51703
20030821,0000,51641
20030822,0000,51610
20030823,0000,51580
20030824,0000,51550
20030825,0000,51520
20030826,0000,51489
20030827,0000,51428
20030828,0000,51367
20030829,0000,51306
20030830,0000,51215
20030831,0000,51154
20030901,0000,51123
20030902,0000,51093
20030903,0000,51032
20030904,0000,51001
20030905,0000,50940
20030906,0000,50880
20030907,0000,50850
20030908,0000,50819
20030909,0000,50789
20030910,0000,50662
20030911,0000,50535
20030912,0000,50408
20030913,0000,50280
20030914,0000,50156
20030915,0000,50065
20030916,0000,49975
20030917,0000,49975
20030918,0000,49915
20030919,0000,49826
20030920,0000,49766
20030921,0000,49706
20030922,0000,49676
20030923,0000,49616
20030924,0000,49587
20030925,0000,49556
20030926,0000,49527
20030927,0000,49467
20030928,0000,49377
20030929,0000,49348
20030930,0000,49228
20031001,0000,49108
20031002,0000,49019
20031003,0000,49018
20031004,0000,48958
20031005,0000,48929
20031006,0000,48899
20031007,0000,48810
20031008,0000,48750
20031009,0000,48602
20031010,0000,48573
20031011,0000,48558
20031012,0000,48543
20031013,0000,48484
20031014,0000,48248
20031015,0000,48210
20031016,0000,48170
20031017,0000,48130
20031018,0000,48080
20031019,0000,48030
20031020,0000,47980
20031021,0000,47930
20031022,0000,47880
20031023,0000,47830
20031024,0000,47780
20031025,0000,47730
20031026,0000,47680
20031027,0000,47630
20031028,0000,47580
20031029,0000,47530
20031030,0000,47480
20031031,0000,47485
20031101,0000,47417
20031102,0000,47349
20031103,0000,47281
20031104,0000,47252
20031105,0000,47223
20031106,0000,47194
20031107,0000,47106
20031108,0000,47174
20031109,0000,47242
20031110,0000,47311
20031111,0000,47267
20031112,0000,47223
20031113,0000,47228
20031114,0000,47234
20031115,0000,47240
20031116,0000,47246
20031117,0000,47252
20031118,0000,47238
20031119,0000,47223
20031120,0000,47207
20031121,0000,47190
20031122,0000,47175
20031123,0000,47085
20031124,0000,46995
20031125,0000,46903
20031126,0000,46870
20031127,0000,46835
20031128,0000,46800
20031129,0000,46768
20031130,0000,46733
20031201,0000,46701
20031202,0000,46672
20031203,0000,46640
20031204,0000,46672
20031205,0000,46643
20031206,0000,46759
20031207,0000,46970
20031208,0000,47180
20031209,0000,47390
20031210,0000,47603
20031211,0000,47690
20031212,0000,47741
20031213,0000,47790
20031214,0000,47845
20031215,0000,47895
20031216,0000,47925
20031217,0000,47954
20031218,0000,47954
20031219,0000,47895
20031220,0000,47925
20031221,0000,47940
20031222,0000,47954
20031223,0000,47980
20031224,0000,48010
20031225,0000,48040
20031226,0000,48071
20031227,0000,48235
20031228,0000,48395
20031229,0000,48555
20031230,0000,48722
20031231,0000,48870
20040101,0000,49020
20040102,0000,49168
20040103,0000,49315
20040104,0000,49465
20040105,0000,49467
20040106,0000,49377
20040107,0000,49168
20040108,0000,49065
20040109,0000,48960
20040110,0000,48860
20040111,0000,48760
20040112,0000,48692
20040113,0000,48605
20040114,0000,48515
20040115,0000,48426
20040116,0000,48397
20040117,0000,48295
20040118,0000,48190
20040119,0000,48085
20040120,0000,47984
20040121,0000,47850
20040122,0000,47720
20040123,0000,47573
20040124,0000,47515
20040125,0000,47428
20040126,0000,47311
20040127,0000,47311
20040128,0000,47223
20040129,0000,47078
20040130,0000,47049
20040131,0000,46933
20040201,0000,46845
20040202,0000,46961
20040203,0000,46875
20040204,0000,46787
20040205,0000,46701
20040206,0000,46614
20040207,0000,46528
20040208,0000,46440
20040209,0000,46354
20040210,0000,46239
20040211,0000,46140
20040212,0000,46039
20040213,0000,45895
20040214,0000,45780
20040215,0000,45666
20040216,0000,46039
20040217,0000,46412
20040218,0000,46556
20040219,0000,46470
20040220,0000,46354
20040221,0000,46297
20040222,0000,46154
20040223,0000,46039
20040224,0000,45867
20040225,0000,46239
20040226,0000,46267
20040227,0000,46096
20040228,0000,45952
20040229,0000,45780
20040301,0000,45666
20040302,0000,45467
20040303,0000,45268
20040304,0000,45069
20040305,0000,44928
20040306,0000,44702
20040307,0000,44532
20040308,0000,44392
20040309,0000,44364
20040310,0000,44364
20040311,0000,44420
20040312,0000,44758
20040313,0000,45041
20040314,0000,45410
20040315,0000,45723
20040316,0000,46154
20040317,0000,46498
20040318,0000,46961
20040319,0000,47573
20040320,0000,48013
20040321,0000,48485
20040322,0000,48960
20040323,0000,49377
20040324,0000,49706
20040325,0000,50216
20040326,0000,50426
20040327,0000,50578
20040328,0000,50760
20040329,0000,50940
20040330,0000,51062
20040331,0000,51306
20040401,0000,51520
20040402,0000,51580
20040403,0000,51673
20040404,0000,51825
20040405,0000,52010
20040406,0000,52165
20040407,0000,52226
20040408,0000,52318
20040409,0000,52410
20040410,0000,52442
20040411,0000,52504
20040412,0000,52565
20040413,0000,52565
20040414,0000,52565
20040415,0000,52689
20040416,0000,52720
20040417,0000,52782
20040418,0000,52844
20040419,0000,52782
20040420,0000,52814
20040421,0000,52938
20040422,0000,52938
20040423,0000,52906
20040424,0000,52876
20040425,0000,52876
20040426,0000,52844
20040427,0000,52814
20040428,0000,52814
20040429,0000,52814
20040430,0000,52782
20040501,0000,52782
20040502,0000,52782
20040503,0000,52689
20040504,0000,52534
20040505,0000,52565
20040506,0000,52504
20040507,0000,52442
20040508,0000,52472
20040509,0000,52410
20040510,0000,52565
20040511,0000,52627
20040512,0000,52596
20040513,0000,52504
20040514,0000,52442
20040515,0000,52472
20040516,0000,52442
20040517,0000,52288
20040518,0000,52165
20040519,0000,52103
20040520,0000,52103
20040521,0000,52103
20040522,0000,52071
20040523,0000,52010
20040524,0000,51980
20040525,0000,51918
20040526,0000,51825
20040527,0000,51764
20040528,0000,51887
20040529,0000,51857
20040530,0000,51764
20040531,0000,51703
20040601,0000,51489
20040602,0000,51428
20040603,0000,51398
20040604,0000,51245
20040605,0000,51184
20040606,0000,51123
20040607,0000,51032
20040608,0000,51032
20040609,0000,51001
20040610,0000,50972
20040611,0000,50940
20040612,0000,50880
20040613,0000,50789
20040614,0000,50729
20040615,0000,50578
20040616,0000,50487
20040617,0000,50426
20040618,0000,50276
20040619,0000,50185
20040620,0000,50125
20040621,0000,50065
20040622,0000,49975
20040623,0000,49886
20040624,0000,49796
20040625,0000,49706
20040626,0000,49616
20040627,0000,49616
20040628,0000,49616
20040629,0000,49736
20040630,0000,49706
20040701,0000,49527
20040702,0000,49467
20040703,0000,49437
20040704,0000,49348
20040705,0000,49258
20040706,0000,49168
20040707,0000,49079
20040708,0000,49019
20040709,0000,48960
20040710,0000,48810
20040711,0000,48722
20040712,0000,48603
20040713,0000,48515
20040714,0000,48426
20040715,0000,48338
20040716,0000,48248
20040717,0000,48161
20040718,0000,48102
20040719,0000,48130
20040720,0000,48102
20040721,0000,47984
20040722,0000,47895
20040723,0000,47836
20040724,0000,47720
20040725,0000,47662
20040726,0000,47573
20040727,0000,47515
20040728,0000,47428
20040729,0000,47339
20040730,0000,47281
20040731,0000,47223
20040801,0000,47078
20040802,0000,47078
20040803,0000,47020
20040804,0000,46933
20040805,0000,46817
20040806,0000,46729
20040807,0000,46643
20040808,0000,46585
20040809,0000,46470
20040810,0000,46383
20040811,0000,46326
20040812,0000,46211
20040813,0000,46154
20040814,0000,46096
20040815,0000,46067
20040816,0000,45981
20040817,0000,45952
20040818,0000,45867
20040819,0000,45780
20040820,0000,45666
20040821,0000,45610
20040822,0000,45581
20040823,0000,45524
20040824,0000,45410
20040825,0000,45325
20040826,0000,45239
20040827,0000,45182
20040828,0000,45098
20040829,0000,44955
20040830,0000,44928
20040831,0000,44787
20040901,0000,44702
20040902,0000,44674
20040903,0000,44589
20040904,0000,44505
20040905,0000,44420
20040906,0000,44364
20040907,0000,44308
20040908,0000,44224
20040909,0000,44141
20040910,0000,44085
20040911,0000,43973
20040912,0000,43917
20040913,0000,43888
20040914,0000,43805
20040915,0000,43721
20040916,0000,43638
20040917,0000,43527
20040918,0000,43554
20040919,0000,43472
20040920,0000,43527
20040921,0000,43444
20040922,0000,43361
20040923,0000,43305
20040924,0000,43278
20040925,0000,43250
20040926,0000,43168
20040927,0000,43139
20040928,0000,43084
20040929,0000,42837
20040930,0000,42810
20041001,0000,42727
20041002,0000,42700
20041003,0000,42700
20041004,0000,42645
20041005,0000,42590
20041006,0000,42535
20041007,0000,42481
20041008,0000,42343
20041009,0000,42398
20041010,0000,42317
20041011,0000,42207
20041012,0000,42153
20041013,0000,42098
20041014,0000,42072
20041015,0000,42044
20041016,0000,41963
20041017,0000,42234
20041018,0000,42207
20041019,0000,42398
20041020,0000,42535
20041021,0000,42507
20041022,0000,42481
20041023,0000,42453
20041024,0000,42453
20041025,0000,42371
20041026,0000,42562
20041027,0000,42562
20041028,0000,42562
20041029,0000,42507
20041030,0000,42453
20041031,0000,42426
20041101,0000,42426
20041102,0000,42317
20041103,0000,42452
20041104,0000,42426
20041105,0000,42371
20041106,0000,42343
20041107,0000,42316
20041108,0000,42289
20041109,0000,42234
20041110,0000,42207
20041111,0000,42207
20041112,0000,42207
20041113,0000,42207
20041114,0000,42153
20041115,0000,42153
20041116,0000,42153
20041117,0000,42098
20041118,0000,42044
20041119,0000,42017
20041120,0000,41963
20041121,0000,41909
20041122,0000,41881
20041123,0000,41827
20041124,0000,41800
20041125,0000,41854
20041126,0000,41800
20041127,0000,42044
20041128,0000,41963
20041129,0000,41935
20041130,0000,41935
20041201,0000,41909
20041202,0000,41881
20041203,0000,41827
20041204,0000,41800
20041205,0000,41772
20041206,0000,41800
20041207,0000,41935
20041208,0000,42098
20041209,0000,42044
20041210,0000,42044
20041211,0000,42044
20041212,0000,42044
20041213,0000,42044
20041214,0000,42017
20041215,0000,42017
20041216,0000,42017
20041217,0000,41990
20041218,0000,41963
20041219,0000,41935
20041220,0000,41909
20041221,0000,41881
20041222,0000,41827
20041223,0000,41827
20041224,0000,41800
20041225,0000,41718
20041226,0000,41664
20041227,0000,41664
20041228,0000,41692
20041229,0000,41718
20041230,0000,42262
20041231,0000,42371
20050101,0000,42507
20050102,0000,42535
20050103,0000,42535
20050104,0000,42535
20050105,0000,42507
20050106,0000,42453
20050107,0000,42755
20050108,0000,42974
20050109,0000,43029
20050110,0000,43057
20050111,0000,43168
20050112,0000,43168
20050113,0000,43168
20050114,0000,43112
20050115,0000,43084
20050116,0000,43057
20050117,0000,43057
20050118,0000,43029
20050119,0000,43029
20050120,0000,43002
20050121,0000,42974
20050122,0000,42974
20050123,0000,42947
20050124,0000,42919
20050125,0000,42919
20050126,0000,42919
20050127,0000,42919
20050128,0000,43057
20050129,0000,43057
20050130,0000,43057
20050131,0000,43002
20050201,0000,43001
20050202,0000,42974
20050203,0000,42974
20050204,0000,42970
20050205,0000,42960
20050206,0000,42946
20050207,0000,42892
20050208,0000,42892
20050209,0000,42892
20050210,0000,42892
20050211,0000,42864
20050212,0000,42837
20050213,0000,42837
20050214,0000,42810
20050215,0000,42809
20050216,0000,42810
20050217,0000,42837
20050218,0000,42837
20050219,0000,42892
20050220,0000,43002
20050221,0000,43002
20050222,0000,43057
20050223,0000,43057
20050224,0000,43057
20050225,0000,43057
20050226,0000,43057
20050227,0000,43112
20050228,0000,43168
20050301,0000,43168
20050302,0000,43223
20050303,0000,43250
20050304,0000,43250
20050305,0000,43250
20050306,0000,43305
20050307,0000,43334
20050308,0000,43334
20050309,0000,43389
20050310,0000,43500
20050311,0000,43610
20050312,0000,43805
20050313,0000,44000
20050314,0000,44112
20050315,0000,44224
20050316,0000,44336
20050317,0000,44449
20050318,0000,44505
20050319,0000,44900
20050320,0000,45296
20050321,0000,45439
20050322,0000,45895
20050323,0000,46154
20050324,0000,46239
20050325,0000,46326
20050326,0000,46383
20050327,0000,46845
20050328,0000,47164
20050329,0000,47456
20050330,0000,47603
20050331,0000,47720
20050401,0000,47895
20050402,0000,48161
20050403,0000,48485
20050404,0000,48663
20050405,0000,48841
20050406,0000,49139
20050407,0000,49556
20050408,0000,49826
20050409,0000,50036
20050410,0000,50156
20050411,0000,50426
20050412,0000,50729
20050413,0000,50940
20050414,0000,51154
20050415,0000,51245
20050416,0000,51550
20050417,0000,51918
20050418,0000,52348
20050419,0000,52472
20050420,0000,52596
20050421,0000,52751
20050422,0000,53000
20050423,0000,53342
20050424,0000,53530
20050425,0000,53717
20050426,0000,53905
20050427,0000,54157
20050428,0000,54378
20050429,0000,54536
20050430,0000,54536
20050501,0000,54916
20050502,0000,55075
20050503,0000,55266
20050504,0000,55426
20050505,0000,55617
20050506,0000,55809
20050507,0000,55938
20050508,0000,56164
20050509,0000,56583
20050510,0000,56938
20050511,0000,57133
20050512,0000,57165
20050513,0000,57264
20050514,0000,57426
20050515,0000,57557
20050516,0000,57916
20050517,0000,58081
20050518,0000,58674
20050519,0000,59003
20050520,0000,59202
20050521,0000,59335
20050522,0000,59436
20050523,0000,59535
20050524,0000,59601
20050525,0000,59601
20050526,0000,59634
20050527,0000,59735
20050528,0000,59701
20050529,0000,59767
20050530,0000,59735
20050531,0000,59735
20050601,0000,59735
20050602,0000,59701
20050603,0000,59701
20050604,0000,59567
20050605,0000,59502
20050606,0000,59468
20050607,0000,59436
20050608,0000,59601
20050609,0000,59701
20050610,0000,59701
20050611,0000,59802
20050612,0000,59802
20050613,0000,59735
20050614,0000,59634
20050615,0000,59502
20050616,0000,59468
20050617,0000,59535
20050618,0000,59535
20050619,0000,59468
20050620,0000,59369
20050621,0000,59303
20050622,0000,59236
20050623,0000,59202
20050624,0000,59103
20050625,0000,59037
20050626,0000,58937
20050627,0000,58871
20050628,0000,58838
20050629,0000,58738
20050630,0000,58640
20050701,0000,58542
20050702,0000,58508
20050703,0000,58442
20050704,0000,58376
20050705,0000,58278
20050706,0000,58212
20050707,0000,58113
20050708,0000,58015
20050709,0000,57884
20050710,0000,57786
20050711,0000,57721
20050712,0000,57655
20050713,0000,57556
20050714,0000,57491
20050715,0000,57394
20050716,0000,57295
20050717,0000,57230
20050718,0000,57133
20050719,0000,57068
20050720,0000,56972
20050721,0000,56907
20050722,0000,56808
20050723,0000,56744
20050724,0000,56614
20050725,0000,56549
20050726,0000,56453
20050727,0000,56324
20050728,0000,56260
20050729,0000,56164
20050730,0000,56099
20050731,0000,56002
20050801,0000,56002
20050802,0000,55906
20050803,0000,55809
20050804,0000,55714
20050805,0000,55586
20050806,0000,55522
20050807,0000,55458
20050808,0000,55363
20050809,0000,55299
20050810,0000,55171
20050811,0000,55138
20050812,0000,55011
20050813,0000,54947
20050814,0000,54853
20050815,0000,54757
20050816,0000,54693
20050817,0000,54599
20050818,0000,54568
20050819,0000,54505
20050820,0000,54409
20050821,0000,54283
20050822,0000,54189
20050823,0000,54094
20050824,0000,54031
20050825,0000,53937
20050826,0000,53811
20050827,0000,53749
20050828,0000,53593
20050829,0000,53560
20050830,0000,53435
20050831,0000,53311
20050901,0000,53280
20050902,0000,53185
20050903,0000,53062
20050904,0000,53030
20050905,0000,52938
20050906,0000,52938
20050907,0000,52844
20050908,0000,52751
20050909,0000,52720
20050910,0000,52844
20050911,0000,52906
20050912,0000,52844
20050913,0000,52720
20050914,0000,52689
20050915,0000,52627
20050916,0000,52504
20050917,0000,52472
20050918,0000,52410
20050919,0000,52348
20050920,0000,52288
20050921,0000,52226
20050922,0000,52165
20050923,0000,52133
20050924,0000,52010
20050925,0000,51948
20050926,0000,51918
20050927,0000,51918
20050928,0000,51887
20050929,0000,51825
20050930,0000,51764
20051001,0000,51641
20051002,0000,51612
20051003,0000,51580
20051004,0000,51520
20051005,0000,51459
20051006,0000,51398
20051007,0000,51337
20051008,0000,51367
20051009,0000,51337
20051010,0000,51276
20051011,0000,51215
20051012,0000,51154
20051013,0000,51123
20051014,0000,50972
20051015,0000,51062
20051016,0000,50972
20051017,0000,50940
20051018,0000,50850
20051019,0000,50850
20051020,0000,50819
20051021,0000,50789
20051022,0000,50760
20051023,0000,50668
20051024,0000,50639
20051025,0000,50639
20051026,0000,50608
20051027,0000,50608
20051028,0000,50608
20051029,0000,50608
20051030,0000,50578
20051031,0000,50487
20051101,0000,50337
20051102,0000,50337
20051103,0000,50366
20051104,0000,50276
20051105,0000,50185
20051106,0000,50125
20051107,0000,50245
20051108,0000,50306
20051109,0000,50185
20051110,0000,50185
20051111,0000,50185
20051112,0000,50125
20051113,0000,50096
20051114,0000,50065
20051115,0000,50006
20051116,0000,49975
20051117,0000,49915
20051118,0000,49886
20051119,0000,49886
20051120,0000,49826
20051121,0000,49796
20051122,0000,49796
20051123,0000,49766
20051124,0000,49706
20051125,0000,49886
20051126,0000,49886
20051127,0000,49855
20051128,0000,49886
20051129,0000,49946
20051130,0000,49946
20051201,0000,50850
20051202,0000,50911
20051203,0000,50911
20051204,0000,50880
20051205,0000,50880
20051206,0000,50850
20051207,0000,50789
20051208,0000,50789
20051209,0000,50789
20051210,0000,50729
20051211,0000,50729
20051212,0000,50668
20051213,0000,50668
20051214,0000,50668
20051215,0000,50639
20051216,0000,50608
20051217,0000,50608
20051218,0000,51032
20051219,0000,51245
20051220,0000,51276
20051221,0000,52041
20051222,0000,53123
20051223,0000,53185
20051224,0000,53310
20051225,0000,53435
20051226,0000,53781
20051227,0000,53811
20051228,0000,54789
20051229,0000,54693
20051230,0000,55971
20051231,0000,58344
20060101,0000,58937
20060102,0000,59003
20060103,0000,58870
20060104,0000,58706
20060105,0000,58476
20060106,0000,58178
20060107,0000,57949
20060108,0000,57721
20060109,0000,57230
20060110,0000,56777
20060111,0000,56679
20060112,0000,56453
20060113,0000,56002
20060114,0000,56002
20060115,0000,55650
20060116,0000,55330
20060117,0000,54916
20060118,0000,54820
20060119,0000,54409
20060120,0000,54126
20060121,0000,53811
20060122,0000,53435
20060123,0000,53062
20060124,0000,52689
20060125,0000,52318
20060126,0000,52133
20060127,0000,51918
20060128,0000,51703
20060129,0000,51398
20060130,0000,51428
20060131,0000,51154
20060201,0000,51032
20060202,0000,51184
20060203,0000,51428
20060204,0000,51795
20060205,0000,51980
20060206,0000,52071
20060207,0000,52165
20060208,0000,52256
20060209,0000,52288
20060210,0000,52380
20060211,0000,52472
20060212,0000,52504
20060213,0000,52627
20060214,0000,52814
20060215,0000,52844
20060216,0000,52844
20060217,0000,52844
20060218,0000,52938
20060219,0000,52968
20060220,0000,53000
20060221,0000,53000
20060222,0000,53062
20060223,0000,53062
20060224,0000,53093
20060225,0000,53093
20060226,0000,53217
20060227,0000,55330
20060228,0000,56744
20060301,0000,57133
20060302,0000,57753
20060303,0000,58113
20060304,0000,58310
20060305,0000,58476
20060306,0000,58738
20060307,0000,58937
20060308,0000,59136
20060309,0000,59236
20060310,0000,59402
20060311,0000,59601
20060312,0000,59634
20060313,0000,59767
20060314,0000,60069
20060315,0000,60136
20060316,0000,60203
20060317,0000,60338
20060318,0000,60403
20060319,0000,60438
20060320,0000,60438
20060321,0000,60538
20060322,0000,60538
20060323,0000,60538
20060324,0000,60774
20060325,0000,61653
20060326,0000,61925
20060327,0000,62232
20060328,0000,62711
20060329,0000,62848
20060330,0000,63055
20060331,0000,63364
20060401,0000,63538
20060402,0000,63745
20060403,0000,64648
20060404,0000,65208
20060405,0000,65523
20060406,0000,65698
20060407,0000,66122
20060408,0000,66334
20060409,0000,66618
20060410,0000,66794
20060411,0000,67258
20060412,0000,67722
20060413,0000,68188
20060414,0000,68655
20060415,0000,69234
20060416,0000,69924
20060417,0000,70216
20060418,0000,70325
20060419,0000,70435
20060420,0000,70509
20060421,0000,70875
20060422,0000,71315
20060423,0000,71610
20060424,0000,71980
20060425,0000,72535
20060426,0000,73057
20060427,0000,73467
20060428,0000,73842
20060429,0000,74330
20060430,0000,74668
20060501,0000,74971
20060502,0000,75161
20060503,0000,75349
20060504,0000,75540
20060505,0000,75540
20060506,0000,75577
20060507,0000,75464
20060508,0000,75425
20060509,0000,75388
20060510,0000,75198
20060511,0000,75009
20060512,0000,74858
20060513,0000,74707
20060514,0000,74519
20060515,0000,74293
20060516,0000,74254
20060517,0000,74218
20060518,0000,73954
20060519,0000,73655
20060520,0000,73542
20060521,0000,73356
20060522,0000,73131
20060523,0000,73131
20060524,0000,73131
20060525,0000,73206
20060526,0000,73131
20060527,0000,73168
20060528,0000,73018
20060529,0000,72869
20060530,0000,72535
20060531,0000,72164
20060601,0000,71722
20060602,0000,71279
20060603,0000,70911
20060604,0000,70471
20060605,0000,69997
20060606,0000,69743
20060607,0000,69597
20060608,0000,69560
20060609,0000,69487
20060610,0000,69342
20060611,0000,69270
20060612,0000,69162
20060613,0000,69089
20060614,0000,69089
20060615,0000,68981
20060616,0000,68872
20060617,0000,68728
20060618,0000,68620
20060619,0000,68548
20060620,0000,68404
20060621,0000,68367
20060622,0000,68188
20060623,0000,68044
20060624,0000,68009
20060625,0000,67829
20060626,0000,67829
20060627,0000,67722
20060628,0000,67757
20060629,0000,67651
20060630,0000,67436
20060701,0000,67293
20060702,0000,67187
20060703,0000,66973
20060704,0000,66831
20060705,0000,66725
20060706,0000,66618
20060707,0000,66439
20060708,0000,66370
20060709,0000,66229
20060710,0000,66158
20060711,0000,65980
20060712,0000,65805
20060713,0000,65875
20060714,0000,65698
20060715,0000,65523
20060716,0000,65418
20060717,0000,65348
20060718,0000,65208
20060719,0000,65138
20060720,0000,64997
20060721,0000,64892
20060722,0000,64822
20060723,0000,64718
20060724,0000,64648
20060725,0000,64508
20060726,0000,64369
20060727,0000,64230
20060728,0000,64126
20060729,0000,64021
20060730,0000,63882
20060731,0000,63676
20060801,0000,63607
20060802,0000,63502
20060803,0000,63433
20060804,0000,63226
20060805,0000,63124
20060806,0000,63088
20060807,0000,62883
20060808,0000,62883
20060809,0000,62746
20060810,0000,62608
20060811,0000,62472
20060812,0000,62403
20060813,0000,62231
20060814,0000,62130
20060815,0000,62028
20060816,0000,61925
20060817,0000,61824
20060818,0000,61688
20060819,0000,61585
20060820,0000,61449
20060821,0000,61348
20060822,0000,61246
20060823,0000,61077
20060824,0000,60977
20060825,0000,60875
20060826,0000,60807
20060827,0000,60707
20060828,0000,60572
20060829,0000,60470
20060830,0000,60438
20060831,0000,60303
20060901,0000,60303
20060902,0000,60136
20060903,0000,60102
20060904,0000,60002
20060905,0000,59935
20060906,0000,59801
20060907,0000,59735
20060908,0000,59668
20060909,0000,59601
20060910,0000,59468
20060911,0000,59436
20060912,0000,59369
20060913,0000,59202
20060914,0000,59136
20060915,0000,59136
20060916,0000,59069
20060917,0000,58971
20060918,0000,58870
20060919,0000,58772
20060920,0000,58706
20060921,0000,58608
20060922,0000,58508
20060923,0000,58410
20060924,0000,58344
20060925,0000,58278
20060926,0000,58178
20060927,0000,58146
20060928,0000,57949
20060929,0000,57852
20060930,0000,57721
20061001,0000,57622
20061002,0000,57655
20061003,0000,57556
20061004,0000,57525
20061005,0000,57525
20061006,0000,57394
20061007,0000,57394
20061008,0000,57329
20061009,0000,57264
20061010,0000,57133
20061011,0000,57068
20061012,0000,56972
20061013,0000,56873
20061014,0000,56808
20061015,0000,56712
20061016,0000,56679
20061017,0000,56679
20061018,0000,56614
20061019,0000,56549
20061020,0000,56420
20061021,0000,56389
20061022,0000,56291
20061023,0000,56228
20061024,0000,56164
20061025,0000,56099
20061026,0000,56002
20061027,0000,55938
20061028,0000,55873
20061029,0000,55809
20061030,0000,55778
20061031,0000,55681
20061101,0000,55586
20061102,0000,55778
20061103,0000,55778
20061104,0000,55778
20061105,0000,55745
20061106,0000,55714
20061107,0000,55650
20061108,0000,55714
20061109,0000,55695
20061110,0000,55675
20061111,0000,55655
20061112,0000,55635
20061113,0000,55617
20061114,0000,55553
20061115,0000,55362
20061116,0000,55363
20061117,0000,55330
20061118,0000,55330
20061119,0000,55235
20061120,0000,55138
20061121,0000,55235
20061122,0000,55266
20061123,0000,55266
20061124,0000,55235
20061125,0000,55171
20061126,0000,55075
20061127,0000,55138
20061128,0000,55138
20061129,0000,54980
20061130,0000,54980
